
Aspect ratio at max_mode 3: 6.000164613385855
Mean iota at 3: 0.41999630252553016
Quasisymmetry objective at max_mode 3: 0.0002308731908214546
Squared flux at max_mode 3: 0.015939103994131388
fun_coils_simple#1 - J=1.9e-02, Jf=1.9e-02, ⟨B·n⟩=3.0e-02, C-C-Sep=0.14 Jf=1.9e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.2e-06, J_ALS=2.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.5, 3.5, 3.5, 3.5])=14.0, curvature=[3.2, 3.5, 3.8, 3.9], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
 mean iota=0.4198079128135539

fun#460 - J=1.4e-02, Jf=6.5e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.5e-07, J_length=1.6e-06, J_CC=1.8e-08, J_CURVATURE=0.0e+00, J_MSC=4.0e-09, J_ALS=4.7e-07, J_LENGTH_PENALTY=1.9e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.0, 3.8, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04906398957829156, -0.00011052547994135602, -0.00030766154640708476, -0.00021111771103736354, 0.0015655250348907556, 0.011845638013484198, 0.18562424589637996, -0.08148867018567699, -0.00157300754577951, 2.6770445860155053e-05, -0.00021037161190314607, -0.0008000242536349181, -0.0021472308756959185, 0.031187224342431125, 0.015055928686420843, 0.0010475235285480223, 0.00037611645749920005, -9.403748525715879e-05, -0.00021040126144550737, -0.00030518105327003423, 0.0006598211202579752, 0.0004769006256266933, -0.0009847725839137297, -3.584148790740794e-05, -0.04312765663501885, -0.0005997859477818513, 0.00023103844519531657, -0.0002894766848062796, -0.0006627677953331617, 0.008925065246102377, 0.17461392431589476, 0.056913329250444795, 0.0030536522498436558, -0.00020846370520479258, -0.00023878294424297937, -0.001120287192935957, -0.003324600043018179, 0.026711945621837496, -0.001471765157792149, -0.0033831857736648014, 0.00017023610712818416, -8.718329377875776e-05, -0.00024210086225895028, 1.8070646016348022e-05, 0.0036330880135287125, -0.00044430422638273045, 0.0013044670378268776, 6.372042964264812e-06
 Quasisymmetry objective=0.008603057047446683
 aspect=6.008178802326065
 mean iota=0.4198056500955276

fun#461 - J=1.4e-02, Jf=6.5e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.5e-07, J_length=1.6e-06, J_CC=1.8e-08, J_CURVATURE=0.0e+00, J_MSC=4.9e-09, J_ALS=4.7e-07, J_LENGTH_PENALTY=2.4e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.0, 3.9, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04908877445730761, -0.000109897907159072, -0.0003127114333069359, -0.00021524531522107562, 0.0015583014443544489, 0.011891933681214422, 0.1856258340491702, -0.0815229704084442, -0.001553229979564627, 2.5425969542795747e-05, -0.00020823792743149738, -0.0008088323019399184, -0.00214732672019845, 0.03123297675736057, 0.014986561651687465, 0.0010663673084433944, 0.0003737787190216044, -9.458425838526243e-05, -0.0002138257516438007, -0.0003098480876177855, 0.0006651376865087309, 0.00048041000415931364, -0.000991709833929713, -3.128585579109344e-05, -0.04318991603308892, -0.000600175847010824, 0.0002318033714563016, -0.0002923579434860113, -0.0006753732619283091, 0.008931005148373432, 0.1746004667451756, 0.056901814121093096, 0.0030509602437192914, -0.00020351730005399446, -0.0002397432302712272, -0.0011281299709816248, -0.003324506776940303, 0.026721374509836353, -0.0014807494122668977, -0.003384465484730322, 0.00017232194653741444, -8.736221154412932e-05, -0.0002461417688621119, 1.4169574677991933e-05, 0.003627119445804695, -0.0004490432719679755, 0.0013010536586921461, 6.164772569711969e-06
 Quasisymmetry objective=0.008622894248839138
 aspect=6.008343912062017
 mean iota=0.4197966182453921

fun#462 - J=1.4e-02, Jf=6.4e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.4e-07, J_length=1.6e-06, J_CC=1.8e-08, J_CURVATURE=0.0e+00, J_MSC=5.7e-09, J_ALS=4.7e-07, J_LENGTH_PENALTY=2.4e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.0, 3.9, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.049109044737616424, -0.00010318758477563614, -0.00032093647301779314, -0.000216141534248261, 0.0015539896259464403, 0.011902171489246506, 0.18562688284074427, -0.08151936984365821, -0.0015523076449156406, 2.3954821684487562e-05, -0.0002041489122347038, -0.0008165802968930939, -0.0021489488245192596, 0.031246697504528385, 0.014951536801414108, 0.001078736854370253, 0.0003735266874717642, -9.325875177696248e-05, -0.00021363283785328556, -0.000311633994627798, 0.0006683525497888423, 0.0004775445038807439, -0.000995745922557744, -2.9485233072559218e-05, -0.04320801699906599, -0.0006027154819034503, 0.00022801977678522155, -0.0002930378236233095, -0.0006818633886763838, 0.008905911433648125, 0.17459452615259485, 0.05691944702700012, 0.0030473198660977865, -0.0002035504111172092, -0.0002378994991544227, -0.0011310694702351795, -0.003322688297257951, 0.02672893689991072, -0.0014875768593013137, -0.0033861394358289235, 0.00017261650009597177, -8.596009229588866e-05, -0.0002465100291762517, 1.5746594987757103e-05, 0.0036304741153474324, -0.0004508373109113427, 0.0012992414321037623, 5.804455943229332e-06
 Quasisymmetry objective=0.008636965335846998
 aspect=6.008601804908351
 mean iota=0.4197937535256531

fun#463 - J=1.4e-02, Jf=6.4e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.4e-07, J_length=1.6e-06, J_CC=1.8e-08, J_CURVATURE=0.0e+00, J_MSC=5.6e-09, J_ALS=4.7e-07, J_LENGTH_PENALTY=2.3e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.0, 3.9, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.049117186250736, -0.00010278684692993408, -0.00032183685454441124, -0.00021678787631984793, 0.0015529553109669774, 0.011908210827510207, 0.1856270519521216, -0.081522422878946, -0.0015508176267754424, 2.380343655392054e-05, -0.00020368144114741367, -0.0008173391506604494, -0.002149244482530484, 0.031249488126753645, 0.014944740909945652, 0.0010806835802612783, 0.0003735562247861375, -9.293774060623356e-05, -0.0002136283708867097, -0.00031196992290651656, 0.0006690314441547207, 0.00047714287856985956, -0.0009966186142952675, -2.9200752066982463e-05, -0.04321137304607465, -0.0006041990354436992, 0.00022730009003417732, -0.0002933941711625335, -0.0006833293159473356, 0.008905319789091813, 0.17459360293178117, 0.05691878189353173, 0.0030461799841182855, -0.00020316298626079564, -0.00023783627067943978, -0.001131348806516804, -0.003322380703002951, 0.026729884176399266, -0.0014887089162717972, -0.003386605275611214, 0.0001728124142501703, -8.571678870116089e-05, -0.00024625482259207036, 1.5758009159384403e-05, 0.0036309227393461502, -0.0004506030761060675, 0.001298846688047817, 5.498395548547874e-06
 Quasisymmetry objective=0.008640429662795995
 aspect=6.008620327578324
 mean iota=0.4197922478100933

fun#464 - J=1.4e-02, Jf=6.4e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.4e-07, J_length=1.6e-06, J_CC=1.7e-08, J_CURVATURE=0.0e+00, J_MSC=5.6e-09, J_ALS=4.7e-07, J_LENGTH_PENALTY=1.9e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[3.9, 3.9, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.0491497523032143, -0.0001011838955471258, -0.00032543838065088364, -0.0002193732446061957, 0.0015488180510491263, 0.01193236818056501, 0.1856277283976308, -0.08153463502009715, -0.00154485755421465, 2.319789603165246e-05, -0.0002018115567982532, -0.0008203745657298718, -0.002150427114575381, 0.03126065061565468, 0.014917557344071826, 0.0010884704838253797, 0.00037367437404363065, -9.165369592331786e-05, -0.00021361050302040632, -0.0003133136360213907, 0.0006717470216182341, 0.00047553637732632197, -0.0010001093812453618, -2.806282804467545e-05, -0.04322479723410929, -0.0006101332496046952, 0.00022442134303000036, -0.0002948195613194296, -0.0006891930250311423, 0.008902953210866565, 0.17458991004852645, 0.05691612135965817, 0.0030416204562002825, -0.00020161328683514142, -0.00023758335677950812, -0.0011324661516433018, -0.0033211503259829513, 0.026733673282353453, -0.0014932371441537314, -0.0033884686347403757, 0.00017359607086696446, -8.474357432224978e-05, -0.00024523399625534496, 1.5803665845893593e-05, 0.003632717235341022, -0.0004496661368849666, 0.0012972677118240356, 4.27415396982204e-06
 Quasisymmetry objective=0.00865442122433025
 aspect=6.00869438168273
 mean iota=0.4197862244497798

fun#465 - J=1.4e-02, Jf=6.4e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.4e-07, J_length=1.6e-06, J_CC=1.7e-08, J_CURVATURE=0.0e+00, J_MSC=5.3e-09, J_ALS=4.7e-07, J_LENGTH_PENALTY=1.8e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[3.9, 3.9, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04917543274596791, -9.95136686160481e-05, -0.0003273100657926744, -0.00022038477810077702, 0.001547134644631479, 0.011945613801782691, 0.18562847581529876, -0.08154106538645288, -0.001541139813085809, 2.2960634376696827e-05, -0.00020114725209930025, -0.0008225632735034213, -0.00215081179748794, 0.03126886107665641, 0.014900750235665111, 0.0010942346491513686, 0.00037339220377626236, -9.184425270501651e-05, -0.00021454099715334263, -0.0003144799248956383, 0.0006735149737576471, 0.000474634746505905, -0.001002711520026729, -2.6614042916291624e-05, -0.04323751181672548, -0.0006120710349789711, 0.00022471111694699047, -0.0002957451574887329, -0.0006933181943192819, 0.008901055093516394, 0.17458808841750437, 0.05691604484759963, 0.003039260878530848, -0.00020061150440281927, -0.00023764874849325053, -0.0011345421570194858, -0.003320354491974187, 0.026736299290137922, -0.0014960553206214376, -0.003388713707836642, 0.00017390538135846694, -8.468972953893291e-05, -0.00024631090673387344, 1.5259955536309376e-05, 0.003634051596896599, -0.0004493115122445732, 0.0012961394142835462, 4.0057841750466196e-06
 Quasisymmetry objective=0.008661893911978759
 aspect=6.008734169781797
 mean iota=0.4197862382974321

fun#466 - J=1.4e-02, Jf=6.3e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.3e-07, J_length=1.6e-06, J_CC=1.8e-08, J_CURVATURE=0.0e+00, J_MSC=5.2e-09, J_ALS=4.7e-07, J_LENGTH_PENALTY=1.5e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[3.9, 3.9, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.049278154516982364, -9.283276089173725e-05, -0.00033479680635983746, -0.0002244309120791022, 0.0015404010189608902, 0.011998596286653422, 0.1856314654859705, -0.08156678685187581, -0.001526268848570444, 2.2011587756874302e-05, -0.00019849003330348836, -0.0008313181045976192, -0.0021523505291381768, 0.031301702920663345, 0.014833521802038252, 0.0011172913104553238, 0.00037226352270678927, -9.260647983181111e-05, -0.00021826297368508793, -0.00031914508039262887, 0.0006805867823152989, 0.00047102822322423696, -0.0010131200751521982, -2.0818902402756313e-05, -0.043288370147190225, -0.0006198221764760743, 0.00022587021261495099, -0.0002994475421659461, -0.0007098188714718405, 0.008893462624115705, 0.17458080189341604, 0.05691573879936547, 0.0030298225678531115, -0.0001966043746735307, -0.0002379103153482202, -0.0011428461785242218, -0.003317171155939128, 0.026746803321275804, -0.0015073280264922626, -0.003389694000221708, 0.00017514262332447684, -8.44743504056655e-05, -0.00025061854864798737, 1.3085114297972509e-05, 0.003639389043118907, -0.00044789301368299944, 0.0012916262241215884, 2.932304995944936e-06
 Quasisymmetry objective=0.008692350975714351
 aspect=6.00889306203416
 mean iota=0.41978639261799594

fun#467 - J=1.4e-02, Jf=6.3e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.3e-07, J_length=1.6e-06, J_CC=1.8e-08, J_CURVATURE=0.0e+00, J_MSC=5.0e-09, J_ALS=4.7e-07, J_LENGTH_PENALTY=1.6e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[3.9, 3.9, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.049290913252365794, -9.042935164971737e-05, -0.00033644707745287693, -0.00022521178004568214, 0.0015379476676747135, 0.012008751094339156, 0.18563223915070803, -0.08157179932077765, -0.001523853235389826, 2.174630000886907e-05, -0.00019790109908909836, -0.0008332659644644913, -0.0021528441338401847, 0.0313075110060584, 0.014817774810439137, 0.0011216338383901868, 0.0003722261087126864, -9.24391171978968e-05, -0.00021852605902443134, -0.000319535440646993, 0.0006816860059315974, 0.00047010798985427964, -0.0010145074006394467, -2.031375411087047e-05, -0.04329367913296676, -0.0006215922426592172, 0.0002259920233244908, -0.000300404476608118, -0.00071274854232332, 0.00889032503229518, 0.17457909167183955, 0.0569156784812137, 0.0030282741052114004, -0.00019598762277815221, -0.00023785623732725748, -0.0011439774552068742, -0.0033155808023572634, 0.026751413870488388, -0.001510148650438223, -0.00339019448044884, 0.00017537335470892482, -8.446405021567839e-05, -0.0002510882378411808, 1.3122824939041232e-05, 0.003640312013491028, -0.00044940656181412383, 0.0012912469254267689, 2.9338518883510693e-06
 Quasisymmetry objective=0.008698468887816268
 aspect=6.008923797226199
 mean iota=0.4197839741991053

fun#468 - J=1.4e-02, Jf=6.2e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.2e-07, J_length=1.6e-06, J_CC=1.9e-08, J_CURVATURE=0.0e+00, J_MSC=5.3e-09, J_ALS=4.6e-07, J_LENGTH_PENALTY=1.9e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[3.9, 3.9, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04934194819389952, -8.081571468163782e-05, -0.0003430481618250348, -0.00022833525191200192, 0.0015281342625300064, 0.012049370325082095, 0.18563533380965813, -0.08159184919638504, -0.0015141907826673544, 2.0685149016848146e-05, -0.00019554536223153832, -0.0008410574039319792, -0.002154818552648216, 0.03133074334763861, 0.01475478684404267, 0.0011390039501296384, 0.0003720764527362749, -9.176966666223958e-05, -0.00021957840038180503, -0.0003210968816644495, 0.0006860829003967913, 0.0004664270563744503, -0.001020056702588441, -1.829316094332709e-05, -0.04331491507607288, -0.0006286725073917886, 0.0002264792661626501, -0.00030423221437680546, -0.0007244672257292376, 0.008877774665013077, 0.17457225078553357, 0.056915437208606624, 0.003022080254644556, -0.00019352061519663835, -0.00023763992524340662, -0.0011485025619374836, -0.0033092193880298036, 0.026769856067338716, -0.001521431146222065, -0.0033921964013573676, 0.00017629628024671667, -8.442284945572993e-05, -0.00025296699461395443, 1.3273667503316123e-05, 0.0036440038949795105, -0.0004554607543386214, 0.001289729730647491, 2.9400394579756025e-06
 Quasisymmetry objective=0.0087234328398615
 aspect=6.0090465219568205
 mean iota=0.4197742920808347

fun#469 - J=1.4e-02, Jf=6.2e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.2e-07, J_length=1.6e-06, J_CC=1.9e-08, J_CURVATURE=0.0e+00, J_MSC=5.3e-09, J_ALS=4.6e-07, J_LENGTH_PENALTY=1.9e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[3.9, 3.9, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.049346123562822364, -8.07911465460353e-05, -0.0003443228836733248, -0.00022891442199689615, 0.0015274796007921795, 0.012054888815079575, 0.18563546854869553, -0.08159457958189853, -0.001511887904946014, 2.071298715309499e-05, -0.00019498479047457652, -0.0008423599830417041, -0.0021550309885734692, 0.031335384737368736, 0.014746990958841482, 0.0011410622450930873, 0.0003719573738852192, -9.166735275214973e-05, -0.00022016794244912854, -0.0003216661961392572, 0.000686929412709923, 0.0004665151126511756, -0.0010212886792573391, -1.7829927680273896e-05, -0.04332061667545271, -0.0006289335021652365, 0.00022626462473618564, -0.0003048342577117066, -0.0007266937605806983, 0.008877007261570657, 0.17457120556311614, 0.05691504421020337, 0.00302127524930985, -0.00019313231930730883, -0.00023756617657925483, -0.0011494464873474984, -0.0033092244358802546, 0.02677084757550506, -0.001522496842449011, -0.003392021105777054, 0.000176592963439315, -8.431235003715605e-05, -0.0002534180606415519, 1.2807356393951671e-05, 0.0036439919096387615, -0.00045510615060818113, 0.0012898901054632422, 2.743725538296632e-06
 Quasisymmetry objective=0.008727449704602886
 aspect=6.009063528899555
 mean iota=0.4197701876673746

fun#470 - J=1.4e-02, Jf=6.2e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.2e-07, J_length=1.6e-06, J_CC=1.9e-08, J_CURVATURE=0.0e+00, J_MSC=5.5e-09, J_ALS=4.6e-07, J_LENGTH_PENALTY=1.6e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[3.9, 3.9, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04936282503851374, -8.06928740036252e-05, -0.000349421771066485, -0.00023123110233647305, 0.0015248609538408716, 0.012076962775069493, 0.18563600750484507, -0.08160550112395251, -0.0015026763940606514, 2.0824339698082366e-05, -0.00019274250344672935, -0.0008475702994806036, -0.002155880732274483, 0.03135395029628925, 0.014715807418036731, 0.0011492954249468829, 0.00037148105848099625, -9.125809711179032e-05, -0.00022252611071842265, -0.0003239434540384881, 0.0006903154619624496, 0.0004668673377580768, -0.001026216585932931, -1.597699462806112e-05, -0.043343423072972, -0.0006299774812590282, 0.00022540605903032773, -0.0003072424310513111, -0.0007355998999865409, 0.008873937647800971, 0.17456702467344645, 0.05691347221659033, 0.003018055227971025, -0.00019157913574999072, -0.0002372711819226477, -0.0011532221889875576, -0.003309244627282059, 0.026774813608170443, -0.0015267596273567953, -0.0033913199234557995, 0.00017777969620970827, -8.387035236286055e-05, -0.0002552223247519416, 1.0942111956493868e-05, 0.003643943968275766, -0.00045368773568642, 0.0012905316047262477, 1.958469859580749e-06
 Quasisymmetry objective=0.008743645105023725
 aspect=6.009131499494208
 mean iota=0.41975376793907787

fun#471 - J=1.4e-02, Jf=6.2e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.2e-07, J_length=1.6e-06, J_CC=1.9e-08, J_CURVATURE=0.0e+00, J_MSC=5.4e-09, J_ALS=4.6e-07, J_LENGTH_PENALTY=1.5e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[3.9, 3.9, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04937285405523813, -8.089148493898734e-05, -0.0003515752852824562, -0.00023248100993405514, 0.0015231481476156304, 0.01208502104163406, 0.18563641182219026, -0.08160943692791224, -0.0014989232621964248, 2.0602268533044715e-05, -0.00019197640691608888, -0.0008492253670052032, -0.0021569022439124016, 0.03136104042342231, 0.014703954079192883, 0.0011528016093991984, 0.00037172812386238925, -9.080304879568047e-05, -0.00022371292025302527, -0.00032458333215156995, 0.0006918094088001205, 0.00046550677886595255, -0.001027956654537021, -1.5173337922246866e-05, -0.04335239176281279, -0.0006311942652891561, 0.0002252129817418056, -0.00030789684392193287, -0.0007388117117963898, 0.00887288496156873, 0.17456504282554294, 0.05691289270011066, 0.0030167513357827872, -0.00019072108424984902, -0.00023736086343911656, -0.0011541880767400286, -0.0033083528460245266, 0.026777373687839202, -0.001528522692803512, -0.003391735059894128, 0.0001779646276854938, -8.355857667654656e-05, -0.0002558676922181821, 9.70788600614192e-06, 0.0036445097828112817, -0.0004539356140934267, 0.0012894154357395618, 1.6897728296072476e-06
 Quasisymmetry objective=0.008748744686797112
 aspect=6.009158809197443
 mean iota=0.41975211168967874

fun#472 - J=1.4e-02, Jf=6.1e-07, ⟨B·n⟩=1.6e-04, , C-C-Sep=0.10
Jf=6.1e-07, J_length=1.6e-06, J_CC=1.9e-08, J_CURVATURE=0.0e+00, J_MSC=5.9e-09, J_ALS=4.6e-07, J_LENGTH_PENALTY=1.3e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[3.9, 3.9, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04941297012213568, -8.168592868043594e-05, -0.0003601893421463409, -0.00023748064032438356, 0.0015162969227146656, 0.01211725410789233, 0.18563802909157107, -0.08162518014375116, -0.0014839107347395188, 1.9713983872894118e-05, -0.00018891202079352699, -0.0008558456371036017, -0.002160988290464076, 0.03138940093195455, 0.01465654072381749, 0.0011668263472084607, 0.0003727163853879613, -8.89828555312411e-05, -0.0002284601583914358, -0.0003271428446038973, 0.0006977851961508042, 0.0004600645432974556, -0.0010349169289533802, -1.1958711098989847e-05, -0.04338826652217594, -0.0006360614014096677, 0.00022444067258771706, -0.00031051449540441987, -0.0007516589590357855, 0.008868674216639767, 0.17455711543392885, 0.05691057463419198, 0.003011535767029837, -0.00018728887824928227, -0.00023771958950499197, -0.0011580516277499133, -0.0033047857209943976, 0.02678761400651424, -0.0015355749545903795, -0.0033933956056474432, 0.00017870435358863584, -8.231147393129062e-05, -0.00025844916208314417, 4.770982204734125e-06, 0.003646773040953344, -0.0004549271277214535, 0.0012849507597928183, 6.149847097132413e-07
