
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.003553105236718188
fun_coils_simple#1 - J=6.3e-03, Jf=3.6e-03, ⟨B·n⟩=6.0e-03, C-C-Sep=0.26 Jf=3.6e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-05, J_MSC=2.8e-03, J_ALS=5.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.1, 3.1, 3.1, 3.2, 3.2])=18.8, curvature=[4.8, 3.5, 3.4, 10.8, 15.0, 15.4], mean squared curvature=[8.3, 5.4, 5.0, 7.7, 14.4, 16.0]
 surface dofs=0.18980908212815426, -0.17639411960028298, 0.0018210886805238363, 0.0018567077355463525, -0.0029310066168993757, -0.03702936426029187, 0.12866581808331287, 0.0063960286881830026, 0.06871785183294418, -0.0014657224027928993, -0.0008457133774670872, 0.005451862215537262, 0.002267287817380007, -0.01380792630909949, 0.003761999727959225, -0.009203297065247858, -0.0038179999595625734, 0.0007586639691659821, -0.0016983202848608132, 0.000580941315920922, -0.002223042803416071, -0.0023580581330632845, -0.001470302244938626, 0.00017150579827350805, -0.2392768321570859, 0.15266102977633492, 0.0032259113030559667, 0.0014767278277012554, -0.005034061193792936, -0.046016983574273126, 0.1550129277459755, 0.02453285117920372, -0.05906673267310684, 0.0011526367945989284, -0.0006803200296011382, 0.0038128826886848705, -0.0022330630694611833, -0.02215335053750105, -0.013828668030939874, -0.00364521199930062, 0.003190350429424422, 0.0008370042264829644, -0.0014485106225572196, 0.001223944755766302, 0.0010325704946321844, 0.0018742589477266265, 0.003678655159705433, 0.00010758862994637825
 aspect=7.022950203472096
 mean iota=0.3860699877938042

fun#103 - J=9.2e-02, Jf=1.5e-05, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.14
Jf=1.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=4.4e-09, J_MSC=1.0e-07, J_ALS=3.6e-07, J_LENGTH_PENALTY=6.5e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.0, 5.1, 10.1, 9.5, 7.9, 8.3], mean squared curvature=[10.0, 5.5, 3.5, 3.9, 10.0, 10.0]
 surface dofs=0.18981415603139165, -0.17591511948849084, 0.0018528571387735888, 0.001886372021490006, -0.0029506562467397843, -0.03690747467829837, 0.1286806306094937, 0.006526566708420564, 0.0687267999675905, -0.0013984648735966363, -0.0008334231218904347, 0.005463077107538374, 0.002293383282968835, -0.013859112539009814, 0.003813939543730121, -0.00915927056693602, -0.0037897931232438492, 0.0007643780640976078, -0.0016984947830263179, 0.0006025178941491848, -0.0022628066381321986, -0.0023930640564875506, -0.0014944379346554348, 0.0001686795366840747, -0.23913864992900064, 0.15238701740804111, 0.003196558586806614, 0.001484255153189665, -0.004989144475329537, -0.046022640036051186, 0.15495746656385181, 0.024452237587376233, -0.05905711969880165, 0.0011068545327229265, -0.0006782933971384826, 0.0038318677102505833, -0.0022482049927275644, -0.022192321199009827, -0.013789586715615252, -0.003696423993938011, 0.0031597967346686864, 0.0008425399991499935, -0.0014478673730867774, 0.0012378161393871428, 0.0009756509583756846, 0.0018527692446354382, 0.003731851473747829, 0.00011107740156537109
 aspect=7.02342066713732
 mean iota=0.3857719569860426

fun#104 - J=9.1e-02, Jf=1.5e-05, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.14
Jf=1.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=4.1e-09, J_MSC=1.2e-07, J_ALS=3.6e-07, J_LENGTH_PENALTY=6.2e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.0, 5.0, 10.1, 9.5, 7.9, 8.3], mean squared curvature=[10.0, 5.5, 3.5, 3.9, 10.0, 10.0]
 surface dofs=0.1898088595609217, -0.17563774288013512, 0.0018653303600098263, 0.0019004519033781113, -0.0029673850548553537, -0.03685436214192119, 0.1287094426079674, 0.006593224749029937, 0.06873958798435593, -0.001337018759006635, -0.0008326282468366936, 0.005462701041147445, 0.00231348303689166, -0.013877517014666664, 0.0038244990904163236, -0.009112999772202975, -0.00380368269604452, 0.0007642531854988555, -0.0016965193838893195, 0.0006201926130955005, -0.002294247758804369, -0.0024095600661849536, -0.0015452061917417236, 0.00016878197716406246, -0.23905461124804941, 0.15221466361777916, 0.0031859526877476164, 0.0014954973589977622, -0.004975670651352383, -0.04603808801401046, 0.15492906698350195, 0.024437374911200037, -0.0590448041893552, 0.0010671478399341947, -0.0006835865821656256, 0.0038360747367191185, -0.002236265499022641, -0.022191922071488342, -0.01383696312556127, -0.0037625469921132183, 0.0031591286855063897, 0.0008433306219230949, -0.0014449363489161993, 0.0012609634565886574, 0.0009177042277247812, 0.0018592220499700006, 0.0037694664715188344, 9.848726727521049e-05
 aspect=7.02324240145777
 mean iota=0.3853622317092654

fun#105 - J=9.1e-02, Jf=1.5e-05, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.14
Jf=1.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=5.6e-09, J_MSC=9.8e-08, J_ALS=3.6e-07, J_LENGTH_PENALTY=6.1e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.0, 5.0, 10.1, 9.7, 7.9, 8.3], mean squared curvature=[10.0, 5.5, 3.5, 3.9, 10.0, 10.0]
 surface dofs=0.18977650969169246, -0.1753064873825607, 0.0018955654535413812, 0.0019132331843587226, -0.0029756429223855964, -0.03683513433629734, 0.12872797287213536, 0.006639023867971506, 0.06877052221792547, -0.001300641690977671, -0.0008449296325216463, 0.005458438616747032, 0.002325799607620764, -0.013910074335165156, 0.003808254032564163, -0.009103804525697505, -0.0038231127234944853, 0.0007718041354312799, -0.0017191488780311894, 0.0006437543039010061, -0.002343799760425168, -0.002356139459944711, -0.0015490683727005876, 0.0002149663643665817, -0.23894708792254762, 0.1519494144948024, 0.0031921522642411877, 0.0015068941787829723, -0.004974354738071372, -0.046082203874827234, 0.15491820463792216, 0.024459159037108366, -0.05907382460177363, 0.0010446009732555982, -0.0007045840274593019, 0.0038523051089056947, -0.0022136489654348357, -0.022204426485132985, -0.013847906355884, -0.003799245289935693, 0.0031662389523721326, 0.0008472469076312373, -0.0014586135893284236, 0.001274234977389244, 0.0008786816454478048, 0.0019174685368259852, 0.003805923566710249, 7.547977501863306e-05
 aspect=7.022761946008593
 mean iota=0.38516750722820736

fun#106 - J=9.1e-02, Jf=1.5e-05, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.14
Jf=1.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=6.5e-08, J_MSC=1.3e-07, J_ALS=3.7e-07, J_LENGTH_PENALTY=5.8e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.0, 5.0, 10.0, 10.5, 7.9, 8.3], mean squared curvature=[10.0, 5.5, 3.4, 4.0, 10.0, 10.0]
 surface dofs=0.18970169043139726, -0.17481334189529046, 0.0019230011363991601, 0.0019218527975477095, -0.003019271747074414, -0.03682284695924221, 0.12875502804998162, 0.006591730802381, 0.0688248418727895, -0.001270489350649551, -0.0008929909831704103, 0.005490441052263389, 0.0022846592029851986, -0.013927901126712524, 0.0037425869607910223, -0.009145993262892593, -0.003838184093490238, 0.0007712950532507886, -0.0017477384245475958, 0.0006631529992714302, -0.0023715314183968376, -0.002249578900565703, -0.0015051299921745032, 0.00029547191612213394, -0.23881216470401365, 0.15152739890997494, 0.003175994052211216, 0.0015000160212648088, -0.0049671942509917, -0.046150849847862996, 0.15491946634144405, 0.02452356001129686, -0.05914010403319466, 0.0010492232371555857, -0.0007591917626727123, 0.003920756591985118, -0.002177183122521014, -0.02230132743673049, -0.013829144121075583, -0.0038266471376415994, 0.003169200043023498, 0.0008488697901748914, -0.0014715303939024304, 0.0012822182109770318, 0.0008944164243617588, 0.002019810190515758, 0.0037876315387993602, 2.6562647424949434e-05
 aspect=7.021569524387564
 mean iota=0.384966684377953

fun#107 - J=9.1e-02, Jf=1.5e-05, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.14
Jf=1.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=3.1e-09, J_MSC=9.9e-08, J_ALS=3.6e-07, J_LENGTH_PENALTY=5.9e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.0, 5.0, 10.1, 9.9, 7.9, 8.3], mean squared curvature=[10.0, 5.5, 3.5, 3.9, 10.0, 10.0]
 surface dofs=0.18974983227300843, -0.17513065232907124, 0.001905347870469743, 0.0019163065778810555, -0.0029911991363647723, -0.03683075317159543, 0.12873761961689237, 0.00662216113895452, 0.06878989033476948, -0.0012898906276276332, -0.0008620662998546082, 0.005469849346655483, 0.002311130660147036, -0.013916430623372573, 0.0037848399014896966, -0.009118847264712343, -0.003828486543630267, 0.0007716226180195872, -0.0017293427144764516, 0.000650671067262191, -0.0023536877096991073, -0.002318144421681271, -0.0015334017840579323, 0.00024367127673938715, -0.2388989799463818, 0.1517989413893051, 0.0031863909216963914, 0.0015044417155113121, -0.004971801607887348, -0.04610668015749058, 0.15491865450862358, 0.02448212173074243, -0.05909745707468478, 0.0010462490792224513, -0.0007240548617060867, 0.003876712044585729, -0.0022006467711436876, -0.022238977311303258, -0.013841216527737378, -0.0038090156426641526, 0.00316729475344202, 0.0008478255596644337, -0.0014632191815558931, 0.0012770814645642514, 0.0008842920094547736, 0.0019539592897888742, 0.0037994013946754893, 5.803797342251902e-05
 aspect=7.022337920124875
 mean iota=0.38509586698287696

fun#108 - J=9.0e-02, Jf=1.5e-05, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.14
Jf=1.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=2.4e-08, J_MSC=1.1e-07, J_ALS=3.7e-07, J_LENGTH_PENALTY=5.7e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.0, 5.1, 10.1, 10.3, 7.9, 8.2], mean squared curvature=[10.0, 5.5, 3.5, 3.9, 10.0, 10.0]
 surface dofs=0.18966859958742113, -0.1748588390945373, 0.0018744370978432262, 0.0019286181997988415, -0.0030262242952055884, -0.03679118196082759, 0.12873427461663547, 0.006605431325290873, 0.06879466277322156, -0.0012626275213032346, -0.0008974235765384464, 0.005506655501169398, 0.0022735150869200578, -0.013896830292127356, 0.0037504000243721142, -0.009143606292717273, -0.0038152369710297823, 0.0007622508929386118, -0.0017257573018794297, 0.000640903913917647, -0.002339214594811163, -0.002298367776770805, -0.0014977020096133822, 0.00027004300136895473, -0.2388517398677006, 0.15151948248297656, 0.0031608617760504098, 0.0015013831608869065, -0.004961082067639541, -0.046142937706394195, 0.15489142824736943, 0.024499592395665983, -0.05909522424280914, 0.0010506817428598935, -0.0007630622747487671, 0.003916938799117019, -0.0021628989532059047, -0.022304477286192764, -0.013756462456734961, -0.003814550781254284, 0.003149637324895372, 0.0008406415428302297, -0.0014547703613076624, 0.001267874002009345, 0.0008724017118209433, 0.0019963247562915756, 0.00379297311369198, 3.49962273897421e-05
 aspect=7.022427165571088
 mean iota=0.3850455287303132

fun#109 - J=9.0e-02, Jf=1.5e-05, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.14
Jf=1.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=6.6e-09, J_MSC=1.6e-07, J_ALS=3.7e-07, J_LENGTH_PENALTY=5.5e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.0, 5.1, 10.1, 9.9, 7.9, 8.2], mean squared curvature=[10.0, 5.5, 3.5, 3.9, 10.0, 10.0]
 surface dofs=0.18958135173813162, -0.17455359671498238, 0.0018418756279428186, 0.0019434564547906514, -0.0030658355174612312, -0.03674511911325153, 0.12872843416385324, 0.006589783341881711, 0.0688012252853133, -0.0012305574061191944, -0.0009365511448076332, 0.005547475128552101, 0.0022317592642265268, -0.013876821426847385, 0.0037149377650494498, -0.009168621912991741, -0.0037992973198707194, 0.0007518190051933683, -0.0017211772182678254, 0.0006295899506747111, -0.0023250747787235473, -0.002276405753817577, -0.0014597842763755724, 0.00029939835021877275, -0.2387979103876268, 0.1512037479184452, 0.003132252653380128, 0.0014990533157553567, -0.004949522178015744, -0.04618627442153354, 0.15486466067112212, 0.024519778038493246, -0.059093861202531524, 0.0010540137502927016, -0.0008067537716934815, 0.003962821396231123, -0.0021235611630343286, -0.022377237466002935, -0.013659219651932213, -0.0038228571383610494, 0.0031286501151364956, 0.0008321310010153184, -0.0014435402584597396, 0.001256033849369279, 0.0008570018533501095, 0.0020455137463666795, 0.003787456728358945, 8.302426622999233e-06
 aspect=7.022509695980411
 mean iota=0.38497738123198594

fun#110 - J=9.0e-02, Jf=1.5e-05, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.14
Jf=1.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=8.2e-09, J_MSC=1.2e-07, J_ALS=3.7e-07, J_LENGTH_PENALTY=5.3e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.0, 5.1, 10.1, 9.8, 7.9, 8.2], mean squared curvature=[10.0, 5.5, 3.5, 3.9, 10.0, 10.0]
 surface dofs=0.18948836676292746, -0.17428629312603963, 0.0018026901305367444, 0.0019784024908619823, -0.003084939140134703, -0.03668088041638659, 0.1287110458956281, 0.006628441852011732, 0.06880104536527383, -0.0012099437199172027, -0.0009594180033800654, 0.005583164460995726, 0.0022000991598973294, -0.013852013039857976, 0.0036603511906114633, -0.009192867061246382, -0.0037901529783673535, 0.000743506057500676, -0.0017098318999407317, 0.0006082865613837668, -0.002325772345057402, -0.002286249688804873, -0.0014425919361527352, 0.0003070902951158464, -0.23874872889324047, 0.15091731141621598, 0.0030990416032513207, 0.0015200389776204614, -0.0049437989004038835, -0.04624401004888742, 0.15482386510977433, 0.024510555288989468, -0.05907941205752724, 0.0010477896995287174, -0.0008351183946310363, 0.003992675975060914, -0.00210021593070919, -0.022420114217132768, -0.013586151033823192, -0.0038322010295804313, 0.0031250340126924626, 0.0008192094598234493, -0.001422636441381501, 0.0012299807446815945, 0.0008195167957001887, 0.0020732021689511483, 0.0038086033545655863, 3.6514017608842735e-06
 aspect=7.023384577440991
 mean iota=0.38496794869941714

fun#111 - J=8.9e-02, Jf=1.5e-05, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.14
Jf=1.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=3.5e-09, J_MSC=1.1e-07, J_ALS=3.7e-07, J_LENGTH_PENALTY=5.3e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.0, 5.1, 10.1, 9.7, 7.9, 8.2], mean squared curvature=[10.0, 5.5, 3.5, 3.9, 10.0, 10.0]
 surface dofs=0.18938701540676398, -0.17393441800365175, 0.001764995629508155, 0.0020145063263995455, -0.0031061614257556127, -0.03660853377634039, 0.12870241590232956, 0.006686249416439441, 0.06881261020670337, -0.0011907192988636838, -0.0009746471675859973, 0.005639524192765762, 0.0021553484791102095, -0.013828557116775737, 0.00361049590943046, -0.009203772838475031, -0.003769828440703629, 0.0007360514988967196, -0.0017126360685382092, 0.0006051358336562646, -0.002295095863717454, -0.0023179642635375126, -0.0014126853279357845, 0.0002999183078299736, -0.238653216761977, 0.15057000725893968, 0.003022026739311574, 0.0015356169660396648, -0.0049427459616554325, -0.04625579387951954, 0.15481366712032948, 0.024481412896653707, -0.059083787170476305, 0.0010171978195029432, -0.0008528556752430842, 0.004050626587706569, -0.0021117786788441106, -0.022490881631146556, -0.013548377590555463, -0.0038812133083558496, 0.003130481559681767, 0.000802255460410797, -0.0014121827617775942, 0.001218088763185406, 0.0008639873132184742, 0.002055667408632307, 0.0037798804952531516, 1.0294869813043696e-05
 aspect=7.023723913947695
 mean iota=0.38481156711864106

fun#112 - J=8.9e-02, Jf=1.5e-05, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.14
Jf=1.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-08, J_MSC=1.2e-07, J_ALS=3.8e-07, J_LENGTH_PENALTY=4.9e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.0, 5.1, 10.2, 9.6, 8.0, 8.2], mean squared curvature=[10.0, 5.5, 3.5, 3.9, 10.0, 10.0]
 surface dofs=0.18924701685575265, -0.1734406609959608, 0.0017501248092814446, 0.0020412987103070445, -0.003132002680893932, -0.036519961530545, 0.12869718683512754, 0.006728661298991069, 0.06883090702576125, -0.0011733792787828605, -0.0009848398133740952, 0.005678213209866233, 0.0020938930637967364, -0.013823324714809942, 0.0035993764162727745, -0.009225542963512747, -0.0037512464905664704, 0.0007314754203416381, -0.0017298462099582875, 0.0006178643601492596, -0.002227652062462167, -0.0023864984693014336, -0.001364947710156687, 0.000279348965473057, -0.23853109980196793, 0.15013442882420852, 0.0028901346545624636, 0.0015255270203727088, -0.0049374343478747985, -0.0462166021384895, 0.15484021918238366, 0.02442107355280023, -0.05914202604780708, 0.0009857209070731996, -0.0008528590655316521, 0.004089184994303467, -0.00214597782965938, -0.022585430537751403, -0.013489798903515067, -0.0039449031442899685, 0.003119588000733681, 0.0007929102115301363, -0.001423225953864693, 0.0012393231372554052, 0.0009807006513057044, 0.0019736113886932747, 0.0037063859036153882, 2.839585044511406e-05
 aspect=7.023938511173168
 mean iota=0.38471067232023953

fun#113 - J=8.9e-02, Jf=1.5e-05, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.14
Jf=1.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=9.6e-09, J_MSC=1.3e-07, J_ALS=3.8e-07, J_LENGTH_PENALTY=4.8e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.0, 5.2, 10.2, 9.4, 8.1, 8.2], mean squared curvature=[10.0, 5.5, 3.6, 3.9, 10.0, 10.0]
 surface dofs=0.18905685080047405, -0.1729427656596367, 0.0017286134765347211, 0.002074878874163103, -0.0031638063820936483, -0.03641675034356824, 0.12868799972292919, 0.0067928149084753205, 0.0688334761938112, -0.0011706105921582405, -0.0009994938560500437, 0.005684253975739019, 0.0020841698797638346, -0.013816324306164187, 0.003604455488067547, -0.009246500174326645, -0.0037541384317137327, 0.0007356633828504057, -0.0017336459317017032, 0.0006012330556105091, -0.0021753854994145156, -0.0024688655480405875, -0.0013582352880249678, 0.0002582713280106349, -0.2384405136863047, 0.14971126431537723, 0.002783578057363539, 0.001525484536609798, -0.004943336114859655, -0.04619707045974892, 0.15495642213107158, 0.02433433661155295, -0.05923963053111338, 0.0009848102773594096, -0.0008581578890064694, 0.004081968658138885, -0.0021128854131085622, -0.02265210022999055, -0.01351701729529146, -0.004003602001976724, 0.0031458887157488975, 0.0007974849654285965, -0.0014246962785229478, 0.0012309443959501853, 0.0010384447643829206, 0.0019337485630203813, 0.0036861069358056216, 4.03802695352677e-05
 aspect=7.023140258334513
 mean iota=0.38456205360370876

fun#114 - J=8.8e-02, Jf=1.5e-05, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.14
Jf=1.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-09, J_MSC=9.5e-08, J_ALS=3.8e-07, J_LENGTH_PENALTY=5.1e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.0, 5.2, 10.1, 9.2, 8.1, 8.3], mean squared curvature=[10.0, 5.5, 3.6, 3.9, 10.0, 10.0]
 surface dofs=0.1888643497472598, -0.1724873347595419, 0.00168770378464467, 0.0021232092232797276, -0.0031818871317702965, -0.03630316056158333, 0.12867676478314355, 0.006882314472147418, 0.06881519071807543, -0.0011718603231212845, -0.0010092935249069622, 0.0056926226267803096, 0.0021076383718411184, -0.013795472591997706, 0.003612663328066336, -0.009235319544295927, -0.003757837963124823, 0.0007481946891728365, -0.0017355552454940111, 0.000576814503602656, -0.0021633516477186205, -0.0025164114180138085, -0.0013695498653971832, 0.0002554664844401435, -0.23837204887210134, 0.14930539232616052, 0.0026917216521389984, 0.0015464054959986651, -0.0049568849063015155, -0.04620011967342212, 0.15508006450948345, 0.024255978345550044, -0.05931559532952779, 0.0009831031327692207, -0.0008643664024191474, 0.004070589783393944, -0.002057978922308905, -0.02268078733306683, -0.01358578121883042, -0.00407821388547706, 0.0031899185887104137, 0.000808037574327074, -0.0014244846923731395, 0.0011922658613390655, 0.0010469037310364877, 0.001949469783111223, 0.0037099523122836164, 3.797041898403561e-05
 aspect=7.0222991540486985
 mean iota=0.3842015450941993

fun#115 - J=9.3e-02, Jf=1.4e-05, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.14
Jf=1.4e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=9.9e-07, J_MSC=1.4e-07, J_ALS=3.9e-07, J_LENGTH_PENALTY=5.0e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.0, 5.2, 11.7, 8.8, 8.1, 8.3], mean squared curvature=[10.0, 5.5, 3.8, 3.9, 10.0, 10.0]
 surface dofs=0.1885932637599462, -0.17195184297539182, 0.0016267159715642693, 0.002184571110171631, -0.0032137256989151408, -0.036167799949551445, 0.12865762410581355, 0.006941405687117586, 0.06878222324397229, -0.0011913849680627669, -0.001026393437633514, 0.005683152084045611, 0.002124063039318413, -0.013762708526056067, 0.00363904109253131, -0.009258176435065692, -0.003747370023281527, 0.0007530156474949771, -0.001724024161865778, 0.0005480132832440912, -0.002160562522167205, -0.002521317406142231, -0.001350797168136132, 0.0002611012702587974, -0.2383085233634033, 0.148794011077251, 0.0025933747605047888, 0.0015678949383750725, -0.004971871775729774, -0.04620832749823655, 0.15515592806897693, 0.02415779892678982, -0.05936472133748874, 0.0010097870916489222, -0.0008716103010536616, 0.004032995196923385, -0.001981603733977515, -0.022674115668836953, -0.013636144293783245, -0.00415920852573939, 0.0032202063374715574, 0.00081294209209122, -0.0014105142775008002, 0.0011542043149087812, 0.00103342967495316, 0.0019905961480642474, 0.0037256693138970082, 1.0850493030781324e-05
