
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.001018332930600819
fun_coils_simple#1 - J=7.2e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-05, J_MSC=6.1e-03, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.0, 5.3, 3.6, 4.5, 7.3, 14.0, 13.3, 16.1], mean squared curvature=[14.6, 7.8, 5.9, 5.8, 10.5, 15.4, 15.9, 16.1]
Jf=9.3e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-09, J_MSC=8.2e-09, J_ALS=9.4e-07, J_LENGTH_PENALTY=7.2e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.6, 5.8, 8.0, 9.9, 10.0, 9.5, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.3, 10.0, 10.0, 10.0]
 surface dofs=0.18362224619184758, -0.18270209877649637, -0.001141364702622136, 0.0023423842951667707, -0.006490390106064458, -0.04666240967496802, 0.13101135089955313, 0.01424601409861828, 0.08441772252968194, 0.000974874894434925, -0.0007228977943217588, 0.0022097754741892757, -0.006383586209941674, -0.0064846661200453235, 0.00673864725565922, -0.003939479630458585, -0.0017599941310690536, -0.0001252611655890891, -0.0007083499172679618, -0.00011785303796136868, 0.0005587011109828386, -2.2541440454534326e-05, 0.0005775137873030947, -0.00033852084378689477, -0.23800064561689688, 0.1589166163733605, 0.0011763538506915701, 5.889595288449404e-05, -0.0052770187152988545, -0.05288225443577635, 0.16527635542265273, 0.032458846463598014, -0.06990350337839192, 0.00010601808856179492, 0.00021170046757768043, -0.00015382937268816393, -0.009470898918668666, -0.0038864573320943653, -0.0026797372294035736, -0.00989138800579197, 0.0012780099993004803, 0.0003159529383867955, -0.00036706981329226484, 0.000759310585320214, 0.0024960955537481136, -0.0007151228019911221, 0.00048827766291489514, -0.00032920759967706444
 aspect=7.004409937619349
 mean iota=0.4589651164765766

fun#319 - J=1.2e-02, Jf=9.3e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.3e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-09, J_MSC=7.8e-09, J_ALS=9.4e-07, J_LENGTH_PENALTY=7.3e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.6, 5.8, 8.0, 9.9, 10.0, 9.5, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.3, 10.0, 10.0, 10.0]
 surface dofs=0.18363411589151105, -0.18269888297505887, -0.0011409104112735972, 0.002342082293767306, -0.0064912568068636765, -0.04666661278372758, 0.13100638209538368, 0.014253858608164402, 0.08441834923022516, 0.0009746043180897685, -0.0007216743467721536, 0.0022069689905208872, -0.0063836094910008825, -0.006488536173338725, 0.006736615155212895, -0.003940466907928696, -0.0017609101220064185, -0.00012495239606011405, -0.0007083686095287914, -0.00011850142072418038, 0.0005595269996648418, -2.2834946833252212e-05, 0.0005778341577188776, -0.00033901966781096254, -0.238017825767739, 0.15890942894172433, 0.0011835548355671119, 5.822980306041537e-05, -0.005278820489126591, -0.05288266742326796, 0.1652768125702237, 0.03245520761056173, -0.06990187749377325, 0.00010794578415487252, 0.0002128687011408111, -0.00015617449790806062, -0.009471164253578567, -0.0038844292423335855, -0.0026794471624767284, -0.00989166179052668, 0.0012780816016535594, 0.0003162341006428057, -0.00036737740642035137, 0.0007591782818698364, 0.0024969071324076244, -0.0007151582859638276, 0.00048802955745796045, -0.00032940814331385433
 aspect=7.004410651962591
 mean iota=0.4589654864575314

fun#320 - J=1.2e-02, Jf=9.3e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.3e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-09, J_MSC=6.7e-09, J_ALS=9.3e-07, J_LENGTH_PENALTY=7.8e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.6, 5.8, 8.0, 10.0, 10.0, 9.5, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.3, 10.0, 10.0, 10.0]
 surface dofs=0.18368159469016493, -0.18268601976930887, -0.0011390932458794423, 0.0023408742881694477, -0.006494723610060552, -0.046683425218765826, 0.13098650687870592, 0.014285236646348889, 0.08442085603239807, 0.0009735220127091425, -0.0007167805565737329, 0.0021957430558473337, -0.006383702615237714, -0.006504016386512332, 0.006728486753427598, -0.003944416017809142, -0.0017645740857558782, -0.0001237173179442139, -0.0007084433785721094, -0.00012109495177542718, 0.0005628305543928547, -2.4008972348123762e-05, 0.0005791156393820096, -0.0003410149639072335, -0.23808654637110746, 0.15888067921517968, 0.0012123587750692785, 5.556520376410067e-05, -0.005286027584437537, -0.05288431937323439, 0.16527864116050758, 0.032440652198416624, -0.06989537395529857, 0.00011565656652718292, 0.00021754163539333386, -0.0001655549987876473, -0.009472225593218175, -0.0038763168832904667, -0.0026782868947693487, -0.009892756929465521, 0.0012783680110658759, 0.0003173587496668466, -0.0003686077789326975, 0.0007586490680683258, 0.0025001534470456685, -0.0007153002218546501, 0.00048703713563022174, -0.00033021031786101377
 aspect=7.004413573280919
 mean iota=0.4589669725161313

fun#321 - J=1.2e-02, Jf=9.3e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.3e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-09, J_MSC=6.4e-09, J_ALS=9.3e-07, J_LENGTH_PENALTY=7.8e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.6, 5.8, 8.0, 10.0, 10.0, 9.5, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.3, 10.0, 10.0, 10.0]
 surface dofs=0.18370518849048004, -0.1826800040784814, -0.001137403731375051, 0.0023403464237205245, -0.006497254094862913, -0.04669289896408913, 0.13097424033859123, 0.014303538443830041, 0.08442280361809902, 0.0009724582186655426, -0.0007149015002696212, 0.0021900761818394125, -0.006384727370950612, -0.006512916852628414, 0.006723798416237883, -0.003946710994950278, -0.001766699710537043, -0.00012309100410220887, -0.0007087534952680093, -0.00012284425724495946, 0.0005647962269361482, -2.501828608208126e-05, 0.0005803382980043622, -0.00034150217371778835, -0.2381233699989017, 0.15886244849239398, 0.0012281540140890777, 5.4970664246001e-05, -0.005290134796740367, -0.05288706607297498, 0.16528105892189635, 0.032432284609449996, -0.06989220993091587, 0.00012093353233880242, 0.00021931209504619104, -0.00016987588611338888, -0.009472997482503439, -0.0038719913784430997, -0.002678151310364345, -0.009894303096676584, 0.0012786867350065565, 0.0003175578700320515, -0.0003691530922208155, 0.0007585909493096716, 0.0025017842630393086, -0.0007141663616420055, 0.0004865852505564928, -0.00033135835447591885
 aspect=7.004399775775381
 mean iota=0.4589678079943961

fun#322 - J=1.2e-02, Jf=9.3e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.3e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=7.9e-10, J_MSC=7.3e-09, J_ALS=9.3e-07, J_LENGTH_PENALTY=8.2e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.3, 6.6, 5.8, 8.0, 10.0, 10.0, 9.6, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.3, 10.0, 10.0, 10.0]
 surface dofs=0.18379956369174044, -0.18265594131517146, -0.0011306456733574854, 0.0023382349659248317, -0.006507376034072354, -0.04673079394538237, 0.13092517417813251, 0.014376745633754653, 0.08443059396090281, 0.0009682030424911433, -0.0007073852750531744, 0.002167408685807728, -0.006388826393802203, -0.006548518717092739, 0.006705045067479026, -0.003955890903514824, -0.0017752022096617023, -0.00012058574873418881, -0.0007099939620516092, -0.00012984147912308854, 0.0005726589171093222, -2.9055541017911252e-05, 0.0005852289324937722, -0.0003434510129600078, -0.23827066451007875, 0.15878952560125123, 0.001291334970168275, 5.259250617360231e-05, -0.005306563645951689, -0.05289805287193734, 0.16529072996745137, 0.03239881425358348, -0.06987955383338505, 0.00014204139558528047, 0.00022639393365761978, -0.00018715943541635515, -0.009476085039644495, -0.003854689359053632, -0.0026776089727443306, -0.009900487765520835, 0.0012799616307692786, 0.000318354351492871, -0.0003713343453732876, 0.0007583584742750547, 0.00250830752701387, -0.0007096309207914275, 0.000484777710261577, -0.00033595050093553915
 aspect=7.004345084335131
 mean iota=0.4589718304636083

fun#323 - J=1.2e-02, Jf=9.3e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.3e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=7.7e-10, J_MSC=6.9e-09, J_ALS=9.3e-07, J_LENGTH_PENALTY=7.9e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.3, 6.6, 5.8, 8.0, 10.0, 10.0, 9.6, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.3, 10.0, 10.0, 10.0]
 surface dofs=0.18382335067202984, -0.18264851799426185, -0.0011297677028614024, 0.002336430354361855, -0.006508568236629747, -0.04674011185082924, 0.13091105120117666, 0.01439803433982909, 0.08442914388833288, 0.0009655646500286478, -0.0007046221515241134, 0.0021598570703741057, -0.006388546615886611, -0.006559465491000076, 0.006701606071712165, -0.003956949325594742, -0.0017780267313073951, -0.00012005000949541634, -0.0007099988605308927, -0.00013087984094196743, 0.000574105098004993, -2.9940815035132742e-05, 0.000586115003286769, -0.000343828363662316, -0.2383024329373055, 0.15876799057939966, 0.0013068940185668651, 5.229196317847294e-05, -0.0053110494038489985, -0.052897346563131976, 0.16529470722298642, 0.0323861801200798, -0.0698760320768712, 0.00014829373838273394, 0.00022882353181100028, -0.00019308533417180534, -0.009477874072448954, -0.003848093339286929, -0.0026788167614349967, -0.009902380772715878, 0.0012807161876557728, 0.00031849636834482354, -0.0003716435608097217, 0.0007597360346782226, 0.0025084434266487324, -0.0007095171562744028, 0.00048669090610076155, -0.00033673074934221137
 aspect=7.004337685134977
 mean iota=0.4589606450628485

fun#324 - J=1.2e-02, Jf=9.3e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.3e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=6.9e-10, J_MSC=7.1e-09, J_ALS=9.3e-07, J_LENGTH_PENALTY=7.4e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.3, 6.6, 5.8, 8.0, 10.0, 10.0, 9.6, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.3, 10.0, 10.0, 10.0]
 surface dofs=0.18391849859318743, -0.18261882471062338, -0.0011262558208770706, 0.0023292119081099474, -0.0065133370468593195, -0.04677738347261674, 0.1308545592933533, 0.014483189164126841, 0.08442334359805312, 0.000955011080178666, -0.0006935696574078691, 0.002129650608639617, -0.006387427504224244, -0.0066032525866294225, 0.0066878500886447265, -0.003961183013914412, -0.0017893248178901663, -0.00011790705254032644, -0.000710018454448027, -0.00013503328821748298, 0.0005798898215876765, -3.34819111040187e-05, 0.0005896592864587562, -0.00034533776647154875, -0.23842950664621249, 0.15868185049199346, 0.0013691302121612257, 5.108979119795547e-05, -0.005328992435438238, -0.052894521327910525, 0.16531061624512663, 0.03233564358606508, -0.06986194505081579, 0.0001733031095725479, 0.00023854192442452236, -0.00021678892919360613, -0.00948503020366679, -0.003821709260220118, -0.0026836479161976606, -0.009909952801496045, 0.001283734415201749, 0.0003190644357526335, -0.0003728804225554581, 0.0007652462762908945, 0.002508987025188182, -0.000709062098206304, 0.0004943436894574996, -0.0003398517429689002
 aspect=7.004309307159355
 mean iota=0.4589111594447477

fun#325 - J=1.2e-02, Jf=9.3e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.3e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=6.9e-10, J_MSC=6.6e-09, J_ALS=9.3e-07, J_LENGTH_PENALTY=7.3e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.3, 6.6, 5.8, 8.0, 10.0, 10.0, 9.6, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.3, 10.0, 10.0, 10.0]
 surface dofs=0.18393262667731988, -0.18261428571669194, -0.00112564421684564, 0.0023284995782692167, -0.006514753740281046, -0.04678442171477604, 0.13084827575535646, 0.014495980168023852, 0.08442588474104952, 0.0009535578683733402, -0.0006926398564691233, 0.0021252092935899513, -0.006387590856035995, -0.00660874209286111, 0.006685348718199979, -0.0039619817931745025, -0.001791302067126786, -0.00011800244297356004, -0.0007097224919142915, -0.0001354861935180544, 0.0005809027142790796, -3.342530454812203e-05, 0.0005896777142298899, -0.0003458193434234728, -0.23844538906355173, 0.15867032557176428, 0.0013796965836907246, 5.1024595494332317e-05, -0.005331690810578665, -0.0528943506624645, 0.16531169105372032, 0.03232884514215167, -0.06986031965595811, 0.00017652800587444347, 0.00023917441412182132, -0.00022036131820683493, -0.009485278161689023, -0.0038181082989064137, -0.002682834769664547, -0.009911340995690415, 0.0012835084395853296, 0.0003186099968347936, -0.00037205509824319086, 0.0007663591216186867, 0.002508435334001556, -0.0007093039455138623, 0.0004956003696069617, -0.0003402347515425447
 aspect=7.0042962133318225
 mean iota=0.45891549742973503

fun#326 - J=1.2e-02, Jf=9.3e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.3e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=6.6e-10, J_MSC=5.8e-09, J_ALS=9.3e-07, J_LENGTH_PENALTY=6.9e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.6, 5.9, 8.0, 10.0, 10.0, 9.6, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.3, 10.0, 10.0, 10.0]
 surface dofs=0.18398913901384964, -0.18259612974096623, -0.0011231978007199181, 0.002325650258906295, -0.006520420513967952, -0.04681257468341322, 0.13082314160336905, 0.014547144183611894, 0.08443604931303515, 0.0009477450211520371, -0.0006889206527141396, 0.002107444033391288, -0.006388244263282997, -0.006630700117787861, 0.006675343236420992, -0.0039651769102148635, -0.001799211064073265, -0.00011838400470649441, -0.0007085386417793492, -0.00013729781472034003, 0.0005849542850446919, -3.3198878324535346e-05, 0.0005897514253144246, -0.00034774565123116887, -0.2385089187329087, 0.15862422589084754, 0.0014219620698087201, 5.0763812679839705e-05, -0.0053424843111403745, -0.0528936680006804, 0.1653159902880951, 0.032301651366498006, -0.06985381807652742, 0.00018942759108202573, 0.00024170437291101714, -0.00023465087425975008, -0.009486269993777956, -0.0038037044536515965, -0.002679582183532093, -0.009916893772467895, 0.0012826045371196516, 0.0003167922411634341, -0.000368753800994122, 0.0007708105029298555, 0.002506228569255051, -0.0007102713347440953, 0.0005006270902048101, -0.0003417667858371225
 aspect=7.00424410134369
 mean iota=0.45893287141632033

fun#327 - J=1.2e-02, Jf=9.3e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.3e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=6.5e-10, J_MSC=5.4e-09, J_ALS=9.3e-07, J_LENGTH_PENALTY=6.6e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.6, 5.9, 8.0, 10.0, 10.0, 9.6, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.3, 10.0, 10.0, 10.0]
 surface dofs=0.1840066426037884, -0.18258457127558012, -0.0011269412780644523, 0.00232516188793975, -0.0065234496438449936, -0.0468307163018737, 0.1308069478209636, 0.014579828654319348, 0.08444175582284331, 0.0009461689855519032, -0.0006871632645911857, 0.002099784343408212, -0.006388983438450761, -0.006638095886368235, 0.006668291307103775, -0.003967146218386824, -0.001804188665661336, -0.00011815965705068303, -0.0007092433822390471, -0.00013864934511591823, 0.0005876086253301735, -3.436485393008964e-05, 0.0005898092748173629, -0.00034920346763020954, -0.23852801421085956, 0.15860279171014927, 0.0014427040030145716, 4.992955385835223e-05, -0.005348604222017005, -0.05289545698544908, 0.16531871971117473, 0.03229195487681513, -0.06984916390843333, 0.0001938387052059044, 0.00024300479142886275, -0.0002416283939014729, -0.009486105815529628, -0.003796271002119324, -0.0026799633337307315, -0.009920615603655487, 0.0012813032074635983, 0.0003168293246055374, -0.0003695919999536667, 0.0007728707070462996, 0.0025077857130449345, -0.0007121529729844169, 0.0005016228794492796, -0.00034110583142439
 aspect=7.004247167531492
 mean iota=0.45893126016301233

fun#328 - J=1.2e-02, Jf=9.2e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.2e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=6.5e-10, J_MSC=5.4e-09, J_ALS=9.3e-07, J_LENGTH_PENALTY=6.5e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.6, 5.9, 8.0, 10.0, 10.0, 9.6, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.3, 10.0, 10.0, 10.0]
 surface dofs=0.18401981187959773, -0.18257603124573726, -0.0011306764431533278, 0.0023249274235582072, -0.006524949527677159, -0.04684165349347186, 0.13079231729652416, 0.014599225808435614, 0.08444161234347623, 0.000945004462804923, -0.000685642152922755, 0.0020941851013128246, -0.006388137330864446, -0.0066439932509107765, 0.006665359579828603, -0.003967585157723672, -0.0018069832239756237, -0.00011811044962981102, -0.0007096929045389807, -0.00013936968188200578, 0.0005892416273523627, -3.430366257673159e-05, 0.0005893264317009446, -0.0003499692324696677, -0.23854008455166556, 0.15858915444712798, 0.0014558158832585883, 4.9262815000523405e-05, -0.0053531345914250685, -0.052897049275790614, 0.16532363248759172, 0.03228737644254933, -0.06984555817183587, 0.0001962292659781753, 0.0002438315790868249, -0.00024631303935875563, -0.009485676193845638, -0.003793391804160861, -0.0026786729769788064, -0.009921096498462177, 0.0012790317871044824, 0.0003169638651153439, -0.0003703783756088328, 0.0007742476009401232, 0.002509123316166603, -0.0007136367306834831, 0.0005017576399650368, -0.00034082477631795446
 aspect=7.004253832545064
 mean iota=0.45890898924064716

fun#329 - J=1.2e-02, Jf=9.2e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.2e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=6.4e-10, J_MSC=6.5e-09, J_ALS=9.3e-07, J_LENGTH_PENALTY=6.3e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.6, 5.9, 8.0, 10.0, 10.0, 9.6, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.3, 10.0, 10.0, 10.0]
 surface dofs=0.18407248898283501, -0.18254187112636583, -0.0011456171035088296, 0.002323989566032037, -0.006530949063005823, -0.04688540225986449, 0.1307337951987664, 0.014676814424900679, 0.08444103842600789, 0.0009403463718170023, -0.0006795577062490318, 0.0020717881329312756, -0.00638475290051919, -0.0066675827090809416, 0.006653632670727912, -0.003969340915071064, -0.0018181614572327749, -0.00011791361994632302, -0.000711490993738715, -0.000142251028946356, 0.0005957736354411193, -3.405889716329938e-05, 0.0005873950592352713, -0.00035303229182750035, -0.23858836591488955, 0.15853460539504285, 0.0015082634042346548, 4.659585956920811e-05, -0.005371256069057321, -0.05290341843715675, 0.1653432835932597, 0.03226906270548613, -0.06983113522544598, 0.00020579150906725881, 0.00024713872971867344, -0.0002650516211878865, -0.009483957707109678, -0.003781875012327007, -0.0026735115499711064, -0.009923020077688931, 0.0012699461056680191, 0.0003175020271545698, -0.00037352387822949716, 0.0007797551765154178, 0.0025144737286532785, -0.0007195717614797481, 0.0005022966820280654, -0.00033970055589221227
 aspect=7.004280879897275
 mean iota=0.45881988780334476

fun#330 - J=1.2e-02, Jf=9.2e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
Jf=9.2e-07, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=6.1e-10, J_MSC=6.0e-09, J_ALS=9.3e-07, J_LENGTH_PENALTY=6.5e-09
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=40.0, curvature=[6.2, 6.6, 5.9, 8.0, 10.0, 10.0, 9.6, 8.4], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.3, 10.0, 10.0, 10.0]
 surface dofs=0.18409010096509357, -0.18252687853506577, -0.001149231085618672, 0.0023220877459036197, -0.0065315635151689975, -0.04690071463660427, 0.13071367386859967, 0.014708780238605768, 0.08443774712768921, 0.0009390288455289525, -0.0006771610172335048, 0.002064151740967333, -0.006384513366999333, -0.006676385734090702, 0.006648727336116135, -0.003971148664832963, -0.0018233889488684313, -0.00011768910267931621, -0.0007120647119850802, -0.00014288672747479758, 0.0005974946913319443, -3.3752568168562645e-05, 0.0005882782090890123, -0.0003543477736983075, -0.23860652847050498, 0.15851315134889715, 0.0015279875481776833, 4.480005690597309e-05, -0.005376769490907619, -0.05290551412819093, 0.16534732219313975, 0.03226029231682551, -0.06982338944279905, 0.00021112869909990952, 0.0002483361536351444, -0.00027065713862035125, -0.009485196246895021, -0.0037764978587958944, -0.0026723565365991387, -0.009923796519453227, 0.001267485946623163, 0.0003174754897184223, -0.00037410755276279776, 0.0007809712658101843, 0.0025166014719867308, -0.000721640377306629, 0.0005026715293093749, -0.00033913064976868107
 aspect=7.004257346707105
 mean iota=0.45877586357400557

fun#331 - J=1.2e-02, Jf=9.2e-07, ⟨B·n⟩=1.1e-04, , C-C-Sep=0.12
