
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.001018332930600819
fun_coils_simple#1 - J=7.2e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-05, J_MSC=6.1e-03, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.0, 5.3, 3.6, 4.5, 7.3, 14.0, 13.3, 16.1], mean squared curvature=[14.6, 7.8, 5.9, 5.8, 10.5, 15.4, 15.9, 16.1]
Jf=5.3e-07, J_length=4.4e-06, J_CC=3.5e-10, J_CURVATURE=0.0e+00, J_MSC=3.4e-09, J_ALS=8.9e-07, J_LENGTH_PENALTY=4.1e-09
 Coil lengths=sum([5.5, 5.5, 5.3, 5.4, 5.5, 5.5, 5.5, 5.5])=43.6, curvature=[7.1, 6.6, 6.5, 8.0, 9.6, 8.9, 9.6, 10.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18704683311475936, -0.18836123799506838, -0.0012334646380135466, 0.0020989072613348714, -0.00656515413022751, -0.04579440713593757, 0.13286462821796768, 0.01070510887595426, 0.0859598934523695, -0.0014329083138089323, -0.00023842216525282275, 0.0023814366756945973, -0.005473707197240698, -0.0039849004724373535, 0.00944153690380322, -0.004164794483858855, -0.001998562602154155, 4.1100634450551055e-06, -0.00045479310403818984, 0.00045778019988414805, -0.0004630545838278623, 0.0005025922920421313, -0.00022795209556996805, 1.815976357403633e-05, -0.2268022093015499, 0.15278084479896042, -7.326325981820041e-05, 0.0009964614820600955, -0.007330470022424034, -0.05045481358451177, 0.16801912982072145, 0.0317906132265868, -0.07183412987051285, 0.0009607288064554209, 0.0004804395096444838, -0.0006302011492952845, -0.010334879002985839, -0.0006831426863228166, -0.002815990081935423, -0.011913787003866508, 0.001051479732488541, 0.0005090147319909188, -0.00024045349668585378, 0.0009672447004342294, 0.0006815146935606898, -0.001096302059864845, 0.0017400080801889572, -0.0004301663212981589
 aspect=7.003788989355865
 mean iota=0.46463710390516716

fun#242 - J=9.7e-03, Jf=5.3e-07, ⟨B·n⟩=8.6e-05, , C-C-Sep=0.12
Jf=5.3e-07, J_length=4.4e-06, J_CC=2.6e-10, J_CURVATURE=0.0e+00, J_MSC=3.2e-09, J_ALS=8.9e-07, J_LENGTH_PENALTY=4.5e-09
 Coil lengths=sum([5.5, 5.5, 5.3, 5.4, 5.5, 5.5, 5.5, 5.5])=43.6, curvature=[7.1, 6.6, 6.5, 8.0, 9.6, 8.9, 9.6, 10.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18711371999788629, -0.18831623890493382, -0.001258594135526175, 0.002117499653415423, -0.006565621100432776, -0.04579986817002698, 0.13284339121414615, 0.010707622092207039, 0.08596633418055159, -0.0014455643876279342, -0.00023547956894384305, 0.002373707114489243, -0.005479460298351864, -0.003997484272203294, 0.009434390942717738, -0.004164098016130688, -0.001993772026618074, 7.783940321954534e-06, -0.0004559785409540694, 0.00046062503573166555, -0.00046596925767158486, 0.000503036477930936, -0.00022986157176104076, 1.8036560972487146e-05, -0.22682432304309322, 0.15275552104874224, -6.123419807054645e-05, 0.0010131288090862046, -0.007346411348341942, -0.05048185266261761, 0.16800689765332927, 0.0317901783648442, -0.07180573869957486, 0.0009680439422282928, 0.00048640296681170766, -0.0006432025729065873, -0.010334661389045026, -0.0006769948129113136, -0.0028055942805695526, -0.011927275888747344, 0.0010573956664911685, 0.000511600117746298, -0.00024167769970094837, 0.0009701414622933968, 0.0006797455014888226, -0.0010987910789105157, 0.00174647589870241, -0.0004326396717906784
 aspect=7.003762967717876
 mean iota=0.4646445986691107

fun#243 - J=9.7e-03, Jf=5.3e-07, ⟨B·n⟩=8.6e-05, , C-C-Sep=0.12
Jf=5.3e-07, J_length=4.4e-06, J_CC=2.0e-10, J_CURVATURE=0.0e+00, J_MSC=3.0e-09, J_ALS=8.9e-07, J_LENGTH_PENALTY=4.9e-09
 Coil lengths=sum([5.5, 5.5, 5.3, 5.4, 5.5, 5.5, 5.5, 5.5])=43.6, curvature=[7.1, 6.6, 6.5, 8.0, 9.7, 8.9, 9.6, 10.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.1871700495592756, -0.18828375055684898, -0.0012786211986951998, 0.002133379462820975, -0.00656443072078375, -0.04580386641148235, 0.1328221674490891, 0.010710173929806652, 0.08596774765185199, -0.0014551726495436585, -0.00023256937642605226, 0.0023691046734891346, -0.005479467570820242, -0.0040084679006616416, 0.009426272894933982, -0.004163103611462773, -0.00199189764702963, 1.0231212272129357e-05, -0.00045700340843228375, 0.00046199648825721244, -0.00046760397682903766, 0.0005045985041036895, -0.00022945672939707066, 1.967303206183811e-05, -0.2268546111018923, 0.15272604064891704, -5.264504072144127e-05, 0.0010269635881907655, -0.007359700556785424, -0.05050096618346636, 0.16799192362479878, 0.03178988750033216, -0.07177789110635799, 0.0009696229533162489, 0.0004902971071763152, -0.0006505835979946919, -0.010332374898784078, -0.0006748163122446143, -0.002796364747981159, -0.01193630196795918, 0.0010609837616977855, 0.0005129164242009272, -0.00024262602239717888, 0.0009709665606855688, 0.0006782180261263697, -0.001097771716952275, 0.0017515064036624807, -0.0004355636477173752
 aspect=7.003871473883698
 mean iota=0.4646414774014465

fun#244 - J=9.7e-03, Jf=5.3e-07, ⟨B·n⟩=8.6e-05, , C-C-Sep=0.12
Jf=5.3e-07, J_length=4.4e-06, J_CC=2.0e-10, J_CURVATURE=0.0e+00, J_MSC=2.9e-09, J_ALS=8.8e-07, J_LENGTH_PENALTY=4.8e-09
 Coil lengths=sum([5.5, 5.5, 5.3, 5.4, 5.5, 5.5, 5.5, 5.5])=43.6, curvature=[7.1, 6.6, 6.5, 8.0, 9.7, 8.9, 9.6, 10.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18721309367398045, -0.18826413964169184, -0.0012899469862580168, 0.0021445211191679675, -0.006562823342016076, -0.045811276940267605, 0.1328039547002656, 0.010716971921716814, 0.08596565913027762, -0.0014627914676028145, -0.00023276633541214638, 0.002366508633747441, -0.005482776128002808, -0.004011989492310592, 0.009418797786713605, -0.004160292104198935, -0.0019915771999909713, 1.086993297845947e-05, -0.0004570840251083794, 0.00046220346100096316, -0.0004657357697864257, 0.0004995228841917104, -0.00022962306032041016, 1.553490947763552e-05, -0.22687331534524502, 0.15270894128829712, -4.339138174768901e-05, 0.0010373685776175832, -0.007368814128188151, -0.05051711586837721, 0.16798443232209442, 0.03179212939611692, -0.07175505244618598, 0.000971124446779338, 0.0004913728201997662, -0.0006558195924041203, -0.010332406743176505, -0.0006703044319597496, -0.002791007276367445, -0.011940040625016898, 0.0010643434995728732, 0.0005127529066257945, -0.0002407799826498079, 0.0009709503008460971, 0.0006800594623584208, -0.0011050400077108513, 0.0017518476355237837, -0.00043130952301794287
 aspect=7.0038497047940895
 mean iota=0.4646174771546815

fun#245 - J=9.6e-03, Jf=5.3e-07, ⟨B·n⟩=8.6e-05, , C-C-Sep=0.12
Jf=5.3e-07, J_length=4.4e-06, J_CC=1.8e-10, J_CURVATURE=0.0e+00, J_MSC=2.6e-09, J_ALS=8.8e-07, J_LENGTH_PENALTY=4.8e-09
 Coil lengths=sum([5.5, 5.5, 5.3, 5.4, 5.5, 5.5, 5.5, 5.5])=43.6, curvature=[7.2, 6.6, 6.5, 8.1, 9.7, 8.9, 9.6, 10.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18727488769267944, -0.18825219224231377, -0.001306161773041335, 0.0021559470139534084, -0.0065612279316487315, -0.045813317190936585, 0.13279161434625086, 0.010716057335251692, 0.08597060762506954, -0.0014710877988214585, -0.00023124114261370167, 0.002360598685772408, -0.005479018624287424, -0.00401581703268498, 0.009418387117669246, -0.00416629282691198, -0.001989838709419099, 1.0667192808710202e-05, -0.0004558848681801992, 0.0004607595669976387, -0.0004627754361378511, 0.0004948696352432519, -0.0002288279261512284, 1.3351674587880498e-05, -0.22692589945279917, 0.1526943708941755, -3.143674476352994e-05, 0.001045498074644679, -0.007378664711579966, -0.05053082265294579, 0.16797794424252013, 0.03178996484400727, -0.0717399372112523, 0.0009742142772312479, 0.0004948311010249913, -0.0006643529034683376, -0.010324781991934396, -0.0006688849161425994, -0.0027853574355061386, -0.01194206944909605, 0.0010651809188300476, 0.0005107560322951158, -0.00023919727676176972, 0.0009719544819804619, 0.0006792453128858702, -0.0011110107615584196, 0.0017544510855292818, -0.00042906000654924665
 aspect=7.003851094972294
 mean iota=0.46466834826709746

fun#246 - J=9.6e-03, Jf=5.3e-07, ⟨B·n⟩=8.6e-05, , C-C-Sep=0.12
Jf=5.3e-07, J_length=4.4e-06, J_CC=1.3e-10, J_CURVATURE=0.0e+00, J_MSC=2.7e-09, J_ALS=8.8e-07, J_LENGTH_PENALTY=4.7e-09
 Coil lengths=sum([5.5, 5.5, 5.3, 5.4, 5.5, 5.5, 5.5, 5.5])=43.6, curvature=[7.2, 6.6, 6.5, 8.1, 9.7, 8.9, 9.6, 10.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18733045159395126, -0.18824042089813164, -0.0013133956790227152, 0.0021668715774210753, -0.006558784406087961, -0.04581498019071641, 0.13278220517534564, 0.010718205840006077, 0.08597525781002141, -0.0014826122213097235, -0.0002302065145597566, 0.00236020837677263, -0.005484787461864769, -0.004016002654522644, 0.009411972520703507, -0.0041692578428701825, -0.0019896307836824527, 1.129504156070653e-05, -0.00045859603679767545, 0.00046628677559814197, -0.0004701004930599251, 0.0004969826523781715, -0.0002309802099690528, 1.3635299028960528e-05, -0.22695623143657148, 0.15267516022923203, -2.1722115540805208e-05, 0.0010539535926813476, -0.00739092804770098, -0.05053255401939792, 0.16797042085310931, 0.031780838877935993, -0.07172296615623133, 0.0009743190852907309, 0.0004959633018664441, -0.0006639040329379349, -0.010332616116887097, -0.0006638329809664608, -0.002777696600808472, -0.011951399769005189, 0.0010689542949098298, 0.0005096782860571487, -0.00024006256421091197, 0.0009772174149211552, 0.0006749243065022067, -0.0011146962872589, 0.0017608119009862632, -0.00043040903938448415
 aspect=7.0038558027537885
 mean iota=0.46468359146247185

fun#247 - J=9.6e-03, Jf=5.3e-07, ⟨B·n⟩=8.6e-05, , C-C-Sep=0.12
Jf=5.3e-07, J_length=4.4e-06, J_CC=6.1e-11, J_CURVATURE=0.0e+00, J_MSC=5.4e-09, J_ALS=8.7e-07, J_LENGTH_PENALTY=4.8e-09
 Coil lengths=sum([5.5, 5.5, 5.3, 5.4, 5.5, 5.5, 5.5, 5.5])=43.6, curvature=[7.2, 6.6, 6.4, 8.1, 9.7, 8.9, 9.6, 10.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18755270719903847, -0.1881933355214032, -0.0013423313029482355, 0.002210569831291742, -0.006549010303844877, -0.045821632189835725, 0.1327445684917248, 0.010726799859023613, 0.08599385854982887, -0.001528709911262784, -0.00022606800234397625, 0.0023586471407735176, -0.0055078628121741505, -0.004016745141873298, 0.009386314132840553, -0.00418111790670299, -0.0019887990807358684, 1.3806436568691848e-05, -0.00046944071126758027, 0.000488395610000155, -0.0004994007207482213, 0.0005054347209178502, -0.00023958934524035037, 1.4769796793280644e-05, -0.22707755937166074, 0.15259831756945808, 1.7136401350093737e-05, 0.0010877756648280223, -0.007439981392185038, -0.05053947948520645, 0.1679403272954661, 0.03174433501365089, -0.07165508193614746, 0.0009747383175286634, 0.0005004921052322558, -0.0006621085508163241, -0.010363952616697902, -0.0006436252402619061, -0.002747053262017806, -0.011988721048641746, 0.0010840477992289583, 0.0005053673011052803, -0.00024352371400748093, 0.0009982691466839289, 0.0006576402809675524, -0.0011294383900608209, 0.001786255162814189, -0.0004358051707254341
 aspect=7.003872875730582
 mean iota=0.4647434044889419

fun#248 - J=9.6e-03, Jf=5.3e-07, ⟨B·n⟩=8.6e-05, , C-C-Sep=0.12
Jf=5.3e-07, J_length=4.4e-06, J_CC=1.3e-10, J_CURVATURE=0.0e+00, J_MSC=5.1e-09, J_ALS=8.7e-07, J_LENGTH_PENALTY=4.7e-09
 Coil lengths=sum([5.5, 5.5, 5.3, 5.4, 5.5, 5.5, 5.5, 5.5])=43.6, curvature=[7.2, 6.6, 6.4, 8.1, 9.6, 8.8, 9.6, 10.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18766050879171745, -0.18815507555029024, -0.0013485275875170536, 0.0022339571721601732, -0.006540639015871479, -0.045830571361593866, 0.13272164148782878, 0.010732551402839343, 0.08600524622454464, -0.0015517791865660173, -0.00022152993210244667, 0.0023575596516380486, -0.005517836878832091, -0.004022962286570523, 0.009372462614487336, -0.004187923055062253, -0.001987598395550598, 1.5957921558537194e-05, -0.0004719605079200738, 0.0004936024517063494, -0.000505113542814666, 0.0005031239964533287, -0.0002411320780255834, 1.3993814179352006e-05, -0.22711675570249917, 0.15257123880417972, 2.9051010259246062e-05, 0.0011047111463392675, -0.0074593566025129504, -0.05055914248668101, 0.16792913369106538, 0.03173949432748705, -0.07162911711501362, 0.0009788298757592738, 0.0005080517147958481, -0.0006667568608314757, -0.010380363728206232, -0.0006305428342836089, -0.0027402130018261864, -0.012002886527666875, 0.0010910113881371865, 0.0005048932599302828, -0.000244706784221425, 0.0010050091682505746, 0.0006535669034796029, -0.0011352035382426082, 0.0017934777774185294, -0.00043624151674422475
 aspect=7.0039234600383535
 mean iota=0.46478728470274494

fun#249 - J=9.6e-03, Jf=5.3e-07, ⟨B·n⟩=8.5e-05, , C-C-Sep=0.12
Jf=5.3e-07, J_length=4.4e-06, J_CC=1.6e-10, J_CURVATURE=0.0e+00, J_MSC=5.0e-09, J_ALS=8.7e-07, J_LENGTH_PENALTY=5.0e-09
 Coil lengths=sum([5.5, 5.5, 5.3, 5.4, 5.5, 5.5, 5.5, 5.5])=43.7, curvature=[7.2, 6.6, 6.4, 8.1, 9.6, 8.8, 9.6, 10.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18773043245666607, -0.18810661625324493, -0.0013714511198168534, 0.0022529932235574534, -0.006536407543315053, -0.04583547269697417, 0.1326967439778129, 0.010740711058403855, 0.08600715026306441, -0.001561092059102848, -0.00021683628415972698, 0.002353951758437075, -0.005516461396471402, -0.004031738720197516, 0.009361014361691794, -0.004197016035066899, -0.0019887625137337793, 1.624656564729535e-05, -0.000470271391279217, 0.0004942661525851584, -0.0005058752847205782, 0.0005002677397210019, -0.00023941523139201797, 1.4367146560043991e-05, -0.2271430096109028, 0.15253795298064854, 4.367542518972607e-05, 0.0011198268726793019, -0.007475525841646614, -0.050584221030122646, 0.16791566982621745, 0.03174060891161862, -0.07159867407735558, 0.00098174764985482, 0.000514027944174587, -0.0006714585120141123, -0.010383052726317014, -0.000625469030000239, -0.0027359850363355134, -0.012009081857131145, 0.0010938847327752563, 0.0005028575479887611, -0.0002420976369126131, 0.0010077846057847937, 0.0006474266419035646, -0.0011373683541659823, 0.0018002216763497519, -0.0004350188453762059
 aspect=7.0039734226970545
 mean iota=0.46478452258814357

fun#250 - J=9.6e-03, Jf=5.3e-07, ⟨B·n⟩=8.5e-05, , C-C-Sep=0.12
Jf=5.3e-07, J_length=4.4e-06, J_CC=1.7e-10, J_CURVATURE=0.0e+00, J_MSC=4.8e-09, J_ALS=8.6e-07, J_LENGTH_PENALTY=5.0e-09
 Coil lengths=sum([5.5, 5.5, 5.3, 5.4, 5.5, 5.5, 5.5, 5.5])=43.7, curvature=[7.2, 6.6, 6.4, 8.1, 9.6, 8.8, 9.6, 10.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18778146088992856, -0.18806432107365353, -0.0013904216418089972, 0.002268997812588595, -0.006534759710868639, -0.04583955618184076, 0.1326751180248474, 0.010744144510576542, 0.08601343575832436, -0.0015690607654114963, -0.00021269678961310167, 0.002348795086292118, -0.0055150364768369944, -0.004041770761204966, 0.009353448961960612, -0.004203409817583834, -0.001988043010199944, 1.7274706162677508e-05, -0.0004693149877370686, 0.0004951375233785663, -0.0005087178513799945, 0.0005000133949912706, -0.00023899405762949918, 1.3193077483117545e-05, -0.2271588882499249, 0.15251335535701527, 5.614603484103979e-05, 0.0011326574873356293, -0.007489487187376794, -0.05061066019921397, 0.16791450128504185, 0.03174477931738391, -0.07158314269702368, 0.0009880718338332061, 0.0005194074996412353, -0.0006754957964612234, -0.01038461902591935, -0.0006184962298434921, -0.0027326285055410643, -0.012012593120264637, 0.0010957587702129957, 0.0005021130026559074, -0.00024095876249671423, 0.0010085859838051708, 0.0006428273597544248, -0.0011391625989070938, 0.0018061375611001203, -0.0004327277104462795
 aspect=7.004011390836783
 mean iota=0.4647966185687565

fun#251 - J=9.6e-03, Jf=5.3e-07, ⟨B·n⟩=8.5e-05, , C-C-Sep=0.12
Jf=5.3e-07, J_length=4.4e-06, J_CC=1.8e-10, J_CURVATURE=0.0e+00, J_MSC=4.9e-09, J_ALS=8.6e-07, J_LENGTH_PENALTY=4.7e-09
 Coil lengths=sum([5.5, 5.5, 5.3, 5.4, 5.5, 5.5, 5.5, 5.5])=43.7, curvature=[7.2, 6.6, 6.4, 8.1, 9.6, 8.8, 9.6, 10.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18783671782687034, -0.188022498947215, -0.0014074176694288331, 0.0022833976534198204, -0.006534155647831244, -0.04584480045236203, 0.132650041084343, 0.010749990371011969, 0.08601426424753576, -0.0015740507573857568, -0.00021036998807131424, 0.0023452143584119594, -0.005515201601654313, -0.004051468037249017, 0.00934953914625183, -0.004205638080769361, -0.0019886394212584846, 1.8375298318280705e-05, -0.00047003760452914205, 0.0004959817176284213, -0.0005109844586774812, 0.0004996796925358109, -0.00023786149673334054, 1.333865961965062e-05, -0.22716725701008447, 0.15248308217282094, 6.754600764714909e-05, 0.0011440110188071606, -0.0075044085420247235, -0.05063297903514523, 0.1679122507316914, 0.031749498565027665, -0.0715609765599611, 0.0009918843378757666, 0.0005233602633374437, -0.0006779305926205285, -0.010388783426954902, -0.0006120170840130921, -0.0027295497084348095, -0.0120180881195082, 0.0010991820823261686, 0.0005019375147079914, -0.00024129327864268492, 0.0010100740781970401, 0.0006414602374800716, -0.0011402319108984572, 0.0018088802886842667, -0.00043344685191891105
 aspect=7.004039439428063
 mean iota=0.46476348827545005

fun#252 - J=9.5e-03, Jf=5.3e-07, ⟨B·n⟩=8.5e-05, , C-C-Sep=0.12
Jf=5.3e-07, J_length=4.4e-06, J_CC=1.8e-10, J_CURVATURE=0.0e+00, J_MSC=4.5e-09, J_ALS=8.6e-07, J_LENGTH_PENALTY=4.6e-09
 Coil lengths=sum([5.5, 5.5, 5.3, 5.4, 5.5, 5.5, 5.5, 5.5])=43.7, curvature=[7.2, 6.6, 6.4, 8.1, 9.7, 8.8, 9.6, 10.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.1878964421636835, -0.18798678653958625, -0.001425887733127565, 0.0022942653029909953, -0.006533461622222847, -0.04584830345593678, 0.13263159936599514, 0.010757492988760334, 0.08601430479252324, -0.0015800552929478924, -0.00020736575384110376, 0.002342293150162372, -0.005517179430629422, -0.004056169204244326, 0.009344046274609167, -0.00421242209058142, -0.001988664044861239, 1.8374084957028392e-05, -0.00046979542046031355, 0.0004985005609977549, -0.0005120280154866843, 0.0004970366513410182, -0.00023761980620323766, 1.0698953140854386e-05, -0.2271895366609992, 0.15245879436451218, 7.991278324643542e-05, 0.0011506210776299655, -0.00751492016826322, -0.05064700853890809, 0.16790507290250806, 0.03174524147548371, -0.07153926097844975, 0.0009979719648958076, 0.0005273877728576408, -0.0006809804671866058, -0.010393849689042363, -0.0006075233297068855, -0.0027240337631348204, -0.012022903562542332, 0.0011022299114457352, 0.000500505620565975, -0.00024022197990552623, 0.0010141089595922012, 0.000640037352939054, -0.0011468644674088166, 0.0018119779115752732, -0.0004331890986935693
 aspect=7.004022480582466
 mean iota=0.46475269394653573

fun#253 - J=9.5e-03, Jf=5.3e-07, ⟨B·n⟩=8.5e-05, , C-C-Sep=0.12
Jf=5.3e-07, J_length=4.4e-06, J_CC=2.0e-10, J_CURVATURE=0.0e+00, J_MSC=4.1e-09, J_ALS=8.6e-07, J_LENGTH_PENALTY=4.6e-09
 Coil lengths=sum([5.5, 5.5, 5.3, 5.4, 5.5, 5.5, 5.5, 5.5])=43.7, curvature=[7.2, 6.6, 6.4, 8.1, 9.7, 8.8, 9.6, 10.0], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18796074825168396, -0.18795453039984666, -0.0014418705738290796, 0.002304340886105117, -0.006527530828180128, -0.04584874807191736, 0.13261569591631336, 0.01076728274093554, 0.08601058747461202, -0.0015878280092461743, -0.00020454224249014195, 0.0023377914394964202, -0.00551638606743939, -0.0040628847973510195, 0.009340467355085182, -0.004215072802529857, -0.0019896863256176427, 1.9901655204832943e-05, -0.0004718123629343269, 0.000499628890496963, -0.0005145715838311511, 0.0004958316281451363, -0.0002365649239095736, 1.1635874349329693e-05, -0.22721667852258115, 0.15243282853022863, 8.848783941086411e-05, 0.001156657846075236, -0.007525262009231314, -0.05065357990394499, 0.16790051604992756, 0.03173723883690427, -0.07152412122525902, 0.0010009239581754994, 0.0005303245480351863, -0.0006848629356546729, -0.010398145674081202, -0.0006005080597788307, -0.002723028933472848, -0.01202954998046783, 0.001106272154687015, 0.0005008117410430728, -0.00024178877101327625, 0.0010147015172194043, 0.000640791708742533, -0.001146937666990862, 0.0018142153182631447, -0.00043592972872620904
 aspect=7.004060814549662
 mean iota=0.46473510104018956

fun#254 - J=9.5e-03, Jf=5.3e-07, ⟨B·n⟩=8.5e-05, , C-C-Sep=0.12
