
Aspect ratio at max_mode 3: 7.0005969980925915
Mean iota at 3: -0.46675452068156176
Squared flux at max_mode 3: 0.00776731652366406
fun_coils_simple#1 - J=1.2e-02, Jf=9.4e-03, ⟨B·n⟩=6.9e-03, C-C-Sep=0.20 Jf=9.4e-03, J_length=9.6e-07, J_CC=0.0e+00, J_CURVATURE=2.5e-05, J_MSC=2.7e-03, J_ALS=4.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3])=9.6, curvature=[13.7, 15.8, 10.2], mean squared curvature=[13.8, 15.9, 12.1]
 surface dofs=0.015513820575081758, -0.02098773571856624, 0.010568302377885495, 0.002210929824511989, -0.005506022938320407, -0.06539673898369189, 0.13039484123572975, 0.020825427555616678, 0.00029325730056060863, -0.0028436151232672045, -0.0029225780031663933, 0.00027091022270756075, 0.020459954081242147, -0.019669652686142028, -0.012185539354373115, -0.006276147752690863, -0.0019529495017143355, 0.0007990948107749955, -0.0005023413814023304, 0.001311989966885778, -0.002803807632575465, 0.00027090372992225926, 0.0014102557909665837, 0.00043554063082062636, 0.2835863372819496, -0.023055129124094683, -0.007577774699046856, 0.002331827561377241, -0.011100194433394293, 0.05347583071723018, 0.16157977849464986, -0.02797167631360831, -0.00633348013232023, -0.00805224959304406, -0.0027531743096788366, -0.0005497840620531208, 0.004405940996662316, -0.037474491555019286, -0.000832740726971069, -0.01474114190303101, -0.0018980628592354571, 0.0008511139424821048, 0.004911228075493168, -0.002712835354655925, -0.010215736697754201, -0.0029197243326417282, 0.0017641850777600607, -0.0015963306055317963
 aspect=7.016815612736379
 mean iota=-0.2159850208908965

fun#472 - J=5.3e-02, Jf=4.9e-06, ⟨B·n⟩=1.3e-04, , C-C-Sep=0.12
Jf=4.9e-06, J_length=1.4e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=8.1e-07, J_LENGTH_PENALTY=5.3e-09
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[10.0, 8.4, 7.1], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.0155912145234658, -0.020900559983254012, 0.010543344743219761, 0.002183028166158089, -0.005539373325175233, -0.06537673817409773, 0.1303053903281418, 0.020853823285096745, 0.0003215696985211943, -0.002876110117734822, -0.0029122843911760744, 0.0002682783117863102, 0.020434892256397996, -0.019671629798210424, -0.012178082516925747, -0.006300418123833843, -0.0019428950701331725, 0.0007968478431927717, -0.0005043046285295302, 0.0013184079963416595, -0.002779028549947944, 0.00027343761068421816, 0.0014086232294370244, 0.00043296768072101946, 0.2833371163105212, -0.023050516668047846, -0.007567104641542947, 0.00235212176232477, -0.011100377013668769, 0.05351072836237976, 0.1616370774357144, -0.02797533731521785, -0.006396092841570644, -0.008024038905501822, -0.002778731870239074, -0.0005459371926137651, 0.004410295049907231, -0.03746796068662452, -0.000822756839680525, -0.014765456261167133, -0.0018903475556884747, 0.0008412667265303854, 0.00489810452288311, -0.00269117948351216, -0.010225468690340364, -0.0029105858360337507, 0.0017337484661565572, -0.0015970795119211495
 aspect=7.018537770834199
 mean iota=-0.21575370580743758

fun#473 - J=5.3e-02, Jf=4.8e-06, ⟨B·n⟩=1.3e-04, , C-C-Sep=0.12
Jf=4.8e-06, J_length=1.4e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.7e-08, J_ALS=8.1e-07, J_LENGTH_PENALTY=8.9e-09
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[10.0, 8.4, 7.2], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.015646488246920234, -0.020805483185741335, 0.010532416330308022, 0.0021565728652765894, -0.005572647670459327, -0.06535028071851537, 0.1302245157897495, 0.020896441999215164, 0.00034516949464973506, -0.002911788331672773, -0.0029017254498516355, 0.0002689364809363615, 0.020408391352280637, -0.01967356071363959, -0.012170756775263069, -0.006323245669810041, -0.0019284547125734402, 0.0007916178260666051, -0.0005037134953443388, 0.0013257925593986627, -0.002766229641392574, 0.00028302798239017457, 0.0014036798190419154, 0.0004301831272637104, 0.2829649994148784, -0.02303766047571421, -0.007555607979832679, 0.0023789762600951877, -0.011085892437762871, 0.053512930466743235, 0.16169997733180963, -0.027972731109688773, -0.0064593895979579916, -0.007990327939223526, -0.0028055028209987595, -0.0005437118863204129, 0.004410626624802329, -0.03745607847371544, -0.0008184241807332836, -0.014788161065470318, -0.0018818760816900904, 0.0008328919695586064, 0.004881915995645517, -0.0026704110165503866, -0.010238015020866667, -0.0028959512499111897, 0.0017033209608011226, -0.0015960038576219228
 aspect=7.01955987917987
 mean iota=-0.2153111774219831

fun#474 - J=5.3e-02, Jf=4.8e-06, ⟨B·n⟩=1.3e-04, , C-C-Sep=0.12
Jf=4.8e-06, J_length=1.4e-06, J_CC=3.3e-08, J_CURVATURE=0.0e+00, J_MSC=3.3e-08, J_ALS=8.1e-07, J_LENGTH_PENALTY=1.6e-08
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[10.0, 8.5, 7.2], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.015722669696967465, -0.02066569522104683, 0.010517176207417819, 0.002123965586432465, -0.005623811580841363, -0.06530553849344417, 0.1301211405071573, 0.020957849099576105, 0.0003833559935058042, -0.002968231146165233, -0.0028873104586471924, 0.0002725444846537939, 0.020368376935608837, -0.01966906963654924, -0.012158386246050127, -0.006356021740903762, -0.0019080369311018268, 0.0007870857987489865, -0.0005061072484383783, 0.0013384120390703776, -0.0027530917990586925, 0.0002940234380665709, 0.0013970047402166712, 0.0004260147439942352, 0.28242988544983444, -0.023017530685207503, -0.00754586132600883, 0.0024138720688505126, -0.011042564181107188, 0.053510652056110865, 0.16178477736513636, -0.02796741929984757, -0.006568982598755633, -0.007950677054313428, -0.0028426178761230938, -0.0005436937744469894, 0.0044108011713249835, -0.0374405061372778, -0.0008149006779763856, -0.014823799860981843, -0.0018710207555000663, 0.0008216329362039686, 0.004855670045409057, -0.002639655286329708, -0.010252727072959026, -0.002869407742917716, 0.001661734860349794, -0.001595132084450499
 aspect=7.020737701450421
 mean iota=-0.21459893517592965

fun#475 - J=5.3e-02, Jf=4.8e-06, ⟨B·n⟩=1.3e-04, , C-C-Sep=0.12
Jf=4.8e-06, J_length=1.4e-06, J_CC=3.3e-08, J_CURVATURE=0.0e+00, J_MSC=1.7e-08, J_ALS=8.1e-07, J_LENGTH_PENALTY=8.7e-09
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[9.9, 8.5, 7.3], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.015731146420929862, -0.02062024401457793, 0.010504172438373722, 0.0021075825948846066, -0.005643549392921021, -0.06530961266973997, 0.13009079086414965, 0.020988997047186316, 0.0003990423906664928, -0.0029861038200019578, -0.002881912413680579, 0.00027261498980438626, 0.020350482821677993, -0.01966276458751497, -0.01215134200889478, -0.006372175775046583, -0.001903773063909194, 0.0007842885013901289, -0.0005046844787043435, 0.0013407631355215634, -0.0027421556523253275, 0.00029624023140874224, 0.0013951520836379978, 0.00042317964983044443, 0.2822454220651725, -0.022996479091659888, -0.007522303135758871, 0.0024235014711340135, -0.01104280388991593, 0.053524295458983885, 0.16182386678686056, -0.02796879092546142, -0.0066085482280625035, -0.00793830453854714, -0.0028592478299082754, -0.0005359014075511458, 0.004411824138274193, -0.03743137596516569, -0.0008087283888673401, -0.014847987091875745, -0.0018693064488990556, 0.0008195032597487642, 0.004854843877133254, -0.0026227164574573365, -0.010262729388511417, -0.002859683218915207, 0.0016399200950909557, -0.0015963084884407658
 aspect=7.021252891988574
 mean iota=-0.21444104815368212

fun#476 - J=5.2e-02, Jf=4.7e-06, ⟨B·n⟩=1.3e-04, , C-C-Sep=0.12
Jf=4.7e-06, J_length=1.4e-06, J_CC=3.2e-08, J_CURVATURE=0.0e+00, J_MSC=1.3e-08, J_ALS=8.1e-07, J_LENGTH_PENALTY=4.1e-09
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[10.0, 8.5, 7.3], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.01577672454644878, -0.020552340914769356, 0.010474656529605428, 0.002090061412290709, -0.00566714759251017, -0.06529891986632448, 0.13002319393100922, 0.021023037257075185, 0.000419243282765384, -0.0030225813779385844, -0.0028748988074822185, 0.000270110857275669, 0.020323111603941447, -0.01967011795945665, -0.012138313780723867, -0.006392818723040071, -0.0018937566112697919, 0.000782930073128509, -0.0005062359123708862, 0.0013482804131073186, -0.0027253932867863945, 0.000301493442285802, 0.0013926486520410867, 0.000423638419010346, 0.28199182607324186, -0.023005709056800695, -0.007515226197829155, 0.0024438962584664024, -0.01104107998778919, 0.053540939558610424, 0.16192161317977047, -0.027955146395243, -0.0066732172962165924, -0.007913050366586832, -0.002877745680971729, -0.0005305886102642247, 0.004409621559164342, -0.03742316220438498, -0.0007936834279753853, -0.014874759776814203, -0.0018655887734814246, 0.000810861907023884, 0.004841382959558762, -0.0025963336518596424, -0.01027438903486256, -0.002858373581097994, 0.0016172265329032615, -0.001592738559493693
 aspect=7.021276017983928
 mean iota=-0.21412712547061744

fun#477 - J=5.2e-02, Jf=4.7e-06, ⟨B·n⟩=1.3e-04, , C-C-Sep=0.12
Jf=4.7e-06, J_length=1.4e-06, J_CC=3.3e-08, J_CURVATURE=0.0e+00, J_MSC=6.6e-09, J_ALS=8.1e-07, J_LENGTH_PENALTY=7.8e-09
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[9.9, 8.5, 7.4], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.015825587288016748, -0.02049255452694517, 0.010454537364849947, 0.002081242637937623, -0.005696766839837489, -0.06529310841683582, 0.1299692288221598, 0.021054868515499082, 0.00043636812312095714, -0.0030614000366739023, -0.002873147696769658, 0.0002680162589745797, 0.020295209097742822, -0.019683293526932794, -0.012121125379862352, -0.006411275733650718, -0.001883790594217376, 0.0007818970114224828, -0.0005151281970634955, 0.0013640596744090821, -0.0027062005559484723, 0.00030596524333057493, 0.0013888662988471177, 0.00042280571261107703, 0.28172068379366405, -0.023000631830511445, -0.007503460799559011, 0.002456086374782996, -0.011043058264437753, 0.053565643773840696, 0.16202161234010454, -0.027947517412106212, -0.006736983789928541, -0.00788997576406405, -0.002894438183414726, -0.0005261325689294943, 0.00440700521803795, -0.037416708468212254, -0.0007825352478205774, -0.014913072414666542, -0.0018602803360582858, 0.0008009596667704339, 0.004836367879016326, -0.0025630304647625388, -0.010285023390487827, -0.002853037580660932, 0.0015906024130387243, -0.0015916625107439586
 aspect=7.02086402801454
 mean iota=-0.21382648895996872

fun#478 - J=5.2e-02, Jf=4.7e-06, ⟨B·n⟩=1.3e-04, , C-C-Sep=0.12
Jf=4.7e-06, J_length=1.4e-06, J_CC=3.4e-08, J_CURVATURE=0.0e+00, J_MSC=8.5e-09, J_ALS=8.0e-07, J_LENGTH_PENALTY=1.3e-08
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[9.9, 8.6, 7.5], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.015879147238999688, -0.020411681350201424, 0.010431057628092301, 0.002064254362761078, -0.005732937912360123, -0.06527455072142352, 0.12990761277757448, 0.021100122841647015, 0.00045442459091028293, -0.0031069296933527385, -0.002866149586858852, 0.00026887557397214213, 0.020264601202817385, -0.019692804375292833, -0.012101938249818478, -0.006432734043103526, -0.001873050617427724, 0.0007786841868967448, -0.00052353221973868, 0.0013777355177109593, -0.002687538236956376, 0.0003100516355592838, 0.0013845643659566064, 0.0004222126605217904, 0.2813634002887751, -0.02299296357814438, -0.007496869554313136, 0.0024734652832278793, -0.011033382193903941, 0.05358359004621983, 0.1621305650808439, -0.02793641266066655, -0.006817058929780114, -0.007864767975858564, -0.002916283171930221, -0.0005224076917323123, 0.004401939314133711, -0.0374072675662068, -0.0007680735974104565, -0.014954053824910503, -0.0018557198586982692, 0.0007922971424416503, 0.004824766276445687, -0.002526859594674516, -0.010296647846052913, -0.0028445778396207154, 0.00156157572250873, -0.0015909180733051757
 aspect=7.020463889309181
 mean iota=-0.2133842513206544

fun#479 - J=5.2e-02, Jf=4.7e-06, ⟨B·n⟩=1.3e-04, , C-C-Sep=0.12
Jf=4.7e-06, J_length=1.4e-06, J_CC=3.4e-08, J_CURVATURE=0.0e+00, J_MSC=1.0e-08, J_ALS=8.0e-07, J_LENGTH_PENALTY=1.7e-08
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[10.0, 8.6, 7.5], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.01591290891090339, -0.020340832615897843, 0.010404165982899928, 0.00204920501217985, -0.005755247407500537, -0.06527317961488381, 0.12986189278218668, 0.02112772619150966, 0.00048160924170729733, -0.0031427620685009062, -0.0028631186775767924, 0.0002692658574004327, 0.020242486780540667, -0.01969960769842679, -0.012087573051427368, -0.006450520028838761, -0.0018674925615521207, 0.0007773397963483838, -0.0005318104587800992, 0.00138738233401608, -0.0026705950674989183, 0.000313276312539818, 0.0013815247968036709, 0.00042189441295686474, 0.2810952748114886, -0.02298658427645893, -0.007486441417494897, 0.002487007157812826, -0.01103873849240013, 0.05361677814360944, 0.1622301776247581, -0.027934721759153652, -0.0068841902579864275, -0.007849748770645655, -0.0029338193125670454, -0.0005161174544080042, 0.004400496729495024, -0.03739991610055852, -0.0007561035942929235, -0.014988527451899145, -0.0018523763499920546, 0.0007857100293494204, 0.004813582997030177, -0.0024944710991783624, -0.010306645384300381, -0.002840829626156593, 0.0015394475008576988, -0.0015912280282284461
 aspect=7.020045027666743
 mean iota=-0.21310655565829414

fun#480 - J=5.2e-02, Jf=4.7e-06, ⟨B·n⟩=1.3e-04, , C-C-Sep=0.12
Jf=4.7e-06, J_length=1.4e-06, J_CC=3.5e-08, J_CURVATURE=0.0e+00, J_MSC=6.3e-09, J_ALS=8.0e-07, J_LENGTH_PENALTY=1.3e-08
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[10.0, 8.6, 7.5], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.015945823042122758, -0.020310467475005006, 0.010386660112943655, 0.002039975314458615, -0.0057714094835797135, -0.0652761983081808, 0.129832918143701, 0.021152195988702247, 0.0004961152236845986, -0.003170422992445436, -0.0028611492430313857, 0.0002689802856903865, 0.020227192219683197, -0.019703457324893096, -0.012080490310443658, -0.00646185483325987, -0.001863637587431721, 0.0007769626264953378, -0.000537154794375422, 0.0013969036252143528, -0.0026640264720796027, 0.0003193490833387481, 0.00137864170475182, 0.00042256753531477205, 0.28093404374639513, -0.022989143630480505, -0.007481729885119033, 0.0024975716672611865, -0.011038877412955906, 0.05364166852976344, 0.16230286753692252, -0.027932656627965964, -0.0069317365659273145, -0.007839703816295366, -0.00294516483556468, -0.0005162876296981096, 0.004399603091081907, -0.037397724972844014, -0.0007480337737881164, -0.015012966664581797, -0.0018492899453062242, 0.0007785255653249407, 0.004807023379395274, -0.0024674151814504802, -0.010311587225851966, -0.002839831575648848, 0.001525358427833629, -0.0015906404036969905
 aspect=7.01965180610623
 mean iota=-0.21292502371547653

fun#481 - J=5.2e-02, Jf=4.6e-06, ⟨B·n⟩=1.3e-04, , C-C-Sep=0.12
Jf=4.6e-06, J_length=1.4e-06, J_CC=3.5e-08, J_CURVATURE=0.0e+00, J_MSC=4.7e-09, J_ALS=8.0e-07, J_LENGTH_PENALTY=1.3e-08
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[9.9, 8.6, 7.5], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.01598323423585598, -0.02026667099958468, 0.010358695285237708, 0.002030184915873109, -0.005788129794358931, -0.06527811372335834, 0.12979134961032077, 0.02118417992378264, 0.0005156507860006053, -0.003207473811471277, -0.0028579960302092255, 0.00026931237951100006, 0.020203600462716517, -0.019708574133350296, -0.012068241003069089, -0.006477742695440501, -0.0018587623253788809, 0.0007768101164384996, -0.0005443761521505481, 0.001408175166021396, -0.0026528931628414746, 0.0003253455243869396, 0.0013747883347576225, 0.00042455077475194336, 0.2807222960961501, -0.02299383184693159, -0.007473950521531703, 0.0025088342581108493, -0.011043609437141586, 0.053670089684106866, 0.16241090281894374, -0.027926012521841154, -0.006996608598570848, -0.007830366728396211, -0.0029594371336213476, -0.0005143574263008826, 0.004397749160476891, -0.03739248880983378, -0.0007387561897310214, -0.015045184583265125, -0.001846598084099282, 0.0007742116305784896, 0.0047943484543771665, -0.0024345438946199918, -0.010319047968476748, -0.0028376433771649177, 0.0015070358157777228, -0.0015891731560004742
 aspect=7.018895573766004
 mean iota=-0.21266662296095534

fun#482 - J=5.1e-02, Jf=4.6e-06, ⟨B·n⟩=1.3e-04, , C-C-Sep=0.12
Jf=4.6e-06, J_length=1.4e-06, J_CC=3.4e-08, J_CURVATURE=0.0e+00, J_MSC=7.0e-09, J_ALS=8.0e-07, J_LENGTH_PENALTY=1.0e-08
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[9.9, 8.5, 7.5], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.016027821731474285, -0.02021882066320359, 0.010325370191821249, 0.002020570449769406, -0.005807469983303525, -0.06527531041195254, 0.1297286705149756, 0.02121469717778629, 0.000541149082827627, -0.003250066288875305, -0.0028540837601119706, 0.0002663454085429797, 0.02017568028163539, -0.019715954007158983, -0.012055303666786053, -0.006495655796396206, -0.0018519965422748588, 0.0007771179137607791, -0.0005503892935498995, 0.0014183648367341623, -0.0026407889503824596, 0.00033535714342102847, 0.0013707187769824722, 0.00042628719599909425, 0.2805569213017876, -0.02301547058637537, -0.007444509210134495, 0.0025191082094299217, -0.011067745177121151, 0.05371823111606581, 0.1625393760212276, -0.027916094483139947, -0.00706311885836894, -0.007822270068865236, -0.002974910732697371, -0.000510865354697571, 0.004396770176621076, -0.03739053959303307, -0.0007236446580263917, -0.015082459822462053, -0.0018379061262023026, 0.0007716009418343872, 0.004777306042697281, -0.0024027196173454055, -0.010325319393521451, -0.0028365701857510596, 0.0014876715744496151, -0.001587602329214738
 aspect=7.018396638201315
 mean iota=-0.21241099894884297

fun#483 - J=5.1e-02, Jf=4.6e-06, ⟨B·n⟩=1.3e-04, , C-C-Sep=0.12
Jf=4.6e-06, J_length=1.4e-06, J_CC=3.4e-08, J_CURVATURE=0.0e+00, J_MSC=8.2e-09, J_ALS=8.0e-07, J_LENGTH_PENALTY=1.2e-08
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[10.0, 8.5, 7.5], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.016076119008315914, -0.020152346915972383, 0.010294031058369062, 0.002010533917200137, -0.005829348663748492, -0.06526670704139972, 0.129663081512004, 0.021248124425408712, 0.0005661950162485124, -0.00329445864817338, -0.0028485552549850353, 0.00026509901279094184, 0.020148948589556317, -0.01972482021980131, -0.012038511074652014, -0.006515139984817439, -0.0018436989430165845, 0.0007772305690583343, -0.0005589621596543571, 0.0014310674880829628, -0.0026320885522647546, 0.0003457035720670978, 0.001365325220069436, 0.0004276785444021014, 0.2803205062952232, -0.023033116547994247, -0.007424678600472829, 0.0025316886693536726, -0.011083587606370845, 0.05376012437252693, 0.1626689538494344, -0.02790797568278365, -0.007135740074712961, -0.007813767714213974, -0.0029921130904133762, -0.0005112151708023646, 0.004396779573973029, -0.03738815017670855, -0.0007101424727027316, -0.015119539089682239, -0.0018302507249915111, 0.0007660826000764284, 0.004758565216085596, -0.002370902622434098, -0.010329139423269946, -0.002833217450342582, 0.0014665146925670162, -0.0015864004360433821
 aspect=7.017818825666914
 mean iota=-0.2120860431209572

fun#484 - J=5.1e-02, Jf=4.6e-06, ⟨B·n⟩=1.3e-04, , C-C-Sep=0.12
Jf=4.6e-06, J_length=1.4e-06, J_CC=3.4e-08, J_CURVATURE=0.0e+00, J_MSC=7.0e-09, J_ALS=7.9e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[10.0, 8.5, 7.5], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.016121043045096345, -0.020099421930647444, 0.010270611702954657, 0.0020041356095934124, -0.0058506453055813135, -0.06525639589787782, 0.1296061603010092, 0.02128014758335566, 0.0005772149767027885, -0.0033312933437511733, -0.002845824287402442, 0.0002638350957288153, 0.020128624936440694, -0.01973502982730836, -0.012022485199637228, -0.0065287986246220205, -0.0018378685434544406, 0.0007792021119667639, -0.0005662469114425069, 0.0014408723620515265, -0.002618978293896687, 0.00035021317298151777, 0.0013594948151142276, 0.0004304215746938239, 0.2801173648826665, -0.023044814791894762, -0.00741228783932373, 0.0025413987996210892, -0.011090662755679858, 0.0537940569484981, 0.16278210166131665, -0.02790579985974386, -0.00719694685502078, -0.0078041826190342655, -0.003005461347960296, -0.0005117368595283168, 0.004396013877529417, -0.03738602726048326, -0.0006976531351406338, -0.015153447835857018, -0.0018266214465062916, 0.0007616871812458728, 0.004745023907927793, -0.002339328230535448, -0.010331646819907253, -0.002836173198822629, 0.0014488315515451807, -0.0015861455560189966
